"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","conn.in_enc_timed","conn.ou_enc_timed","conn.in_enc_count","conn.ou_enc_count","conn.in_tsize","conn.ou_tsize","conn.in_asize","conn.ou_asize","conn.in_rateps","conn.ou_rateps","attack"
"Tcp","4","75893","66","80","-1","16","1674000","-1","2","0","140","0","70.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75893","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.16666666666666666","0.0","true"
"Tcp","4","75893","66","80","-1","16","3954000","-1","2","0","140","0","70.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75893","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.14285714285714285","0.0","true"
"Tcp","4","75893","66","80","-1","16","3997000","-1","2","0","140","0","70.0","0.0","0.2857142857142857","0.0","true"
"Tcp","4","75893","66","80","-1","16","4027000","-1","4","0","932","0","233.0","0.0","0.5714285714285714","0.0","true"
"Http","4","75893","726","80","-1","24","2058000","-1","3","0","866","0","288.0","0.0","0.42857142857142855","0.0","true"
"Tcp","4","75893","66","80","-1","16","4046000","-1","4","0","932","0","233.0","0.0","0.5714285714285714","0.0","true"
"Http","4","75893","726","80","-1","24","2043000","-1","3","0","866","0","288.0","0.0","0.42857142857142855","0.0","true"
"Tcp","4","75894","66","80","-1","16","4041000","-1","4","0","932","0","233.0","0.0","0.5714285714285714","0.0","true"
"Http","4","75894","726","80","-1","24","2041000","-1","3","0","866","0","288.0","0.0","0.42857142857142855","0.0","true"
"Tcp","4","75894","66","80","-1","16","4044000","-1","4","0","932","0","233.0","0.0","0.5714285714285714","0.0","true"
"Http","4","75894","726","80","-1","24","2033000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75894","66","80","-1","16","3967000","-1","4","0","932","0","233.0","0.0","0.5","0.0","true"
"Http","4","75894","726","80","-1","24","2054000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75894","66","80","-1","16","4074000","-1","4","0","932","0","233.0","0.0","0.5","0.0","true"
"Http","4","75894","726","80","-1","24","2029000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75894","66","80","-1","16","3570000","-1","4","0","932","0","233.0","0.0","0.5","0.0","true"
"Http","4","75894","726","80","-1","24","2563000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75895","66","80","-1","16","3983000","-1","4","0","932","0","233.0","0.0","0.5","0.0","true"
"Http","4","75895","726","80","-1","24","2038000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75895","66","80","-1","16","3978000","-1","4","0","932","0","233.0","0.0","0.5","0.0","true"
"Http","4","75895","726","80","-1","24","1525000","-1","3","0","866","0","288.0","0.0","0.375","0.0","true"
"Tcp","4","75895","66","80","-1","16","3581000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75895","726","80","-1","24","3054000","-1","3","0","866","0","288.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75895","66","80","-1","16","3996000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75895","726","80","-1","24","2130000","-1","3","0","866","0","288.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75895","66","80","-1","16","3913000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75895","726","80","-1","24","2074000","-1","3","0","866","0","288.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75895","66","80","-1","16","3998000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75896","726","80","-1","24","2053000","-1","3","0","866","0","288.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75896","66","80","-1","16","3982000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75896","726","80","-1","24","2064000","-1","3","0","866","0","288.0","0.0","0.3333333333333333","0.0","true"
"Tcp","4","75896","66","80","-1","16","4032000","-1","4","0","932","0","233.0","0.0","0.4444444444444444","0.0","true"
"Http","4","75896","726","80","-1","24","2058000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75896","66","80","-1","16","4004000","-1","4","0","932","0","233.0","0.0","0.4","0.0","true"
"Http","4","75896","726","80","-1","24","2065000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75896","66","80","-1","16","3985000","-1","4","0","932","0","233.0","0.0","0.4","0.0","true"
"Http","4","75896","726","80","-1","24","2075000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75896","66","80","-1","16","3999000","-1","4","0","932","0","233.0","0.0","0.4","0.0","true"
"Http","4","75897","726","80","-1","24","2020000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75897","66","80","-1","16","4036000","-1","4","0","932","0","233.0","0.0","0.4","0.0","true"
"Tcp","4","75897","726","80","-1","24","2115000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75897","66","80","-1","16","3966000","-1","4","0","932","0","233.0","0.0","0.4","0.0","true"
"Http","4","75897","726","80","-1","24","2034000","-1","3","0","866","0","288.0","0.0","0.3","0.0","true"
"Tcp","4","75897","66","80","-1","16","4015000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75897","726","80","-1","24","1923000","-1","3","0","866","0","288.0","0.0","0.2727272727272727","0.0","true"
"Tcp","4","75897","66","80","-1","16","4143000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75897","726","80","-1","24","1654000","-1","3","0","866","0","288.0","0.0","0.2727272727272727","0.0","true"
"Tcp","4","75897","66","80","-1","16","5335000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75897","726","80","-1","24","2069000","-1","3","0","866","0","288.0","0.0","0.2727272727272727","0.0","true"
"Tcp","4","75898","66","80","-1","16","3553000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75898","726","80","-1","24","2606000","-1","3","0","866","0","288.0","0.0","0.2727272727272727","0.0","true"
"Tcp","4","75898","66","80","-1","16","3943000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75898","726","80","-1","24","2018000","-1","3","0","866","0","288.0","0.0","0.2727272727272727","0.0","true"
"Tcp","4","75898","66","80","-1","16","4000000","-1","4","0","932","0","233.0","0.0","0.36363636363636365","0.0","true"
"Http","4","75898","726","80","-1","24","2054000","-1","3","0","866","0","288.0","0.0","0.25","0.0","true"
"Tcp","4","75898","66","80","-1","16","4047000","-1","4","0","932","0","233.0","0.0","0.3333333333333333","0.0","true"
"Http","4","75898","726","80","-1","24","3092000","-1","3","0","866","0","288.0","0.0","0.25","0.0","true"
"Tcp","4","75898","66","80","-1","16","3973000","-1","4","0","932","0","233.0","0.0","0.3333333333333333","0.0","true"
"Http","4","75898","726","80","-1","24","2037000","-1","3","0","866","0","288.0","0.0","0.25","0.0","true"
"Tcp","4","75899","66","80","-1","16","4053000","-1","4","0","932","0","233.0","0.0","0.3333333333333333","0.0","true"
"Http","4","75899","726","80","-1","24","2028000","-1","3","0","866","0","288.0","0.0","0.25","0.0","true"
"Tcp","4","75899","66","80","-1","16","4064000","-1","4","0","932","0","233.0","0.0","0.3333333333333333","0.0","true"
"Http","4","75899","726","80","-1","24","2057000","-1","3","0","866","0","288.0","0.0","0.25","0.0","true"
"Tcp","4","75899","66","80","-1","16","3986000","-1","4","0","932","0","233.0","0.0","0.3333333333333333","0.0","true"
"Http","4","75899","726","80","-1","24","2104000","-1","3","0","866","0","288.0","0.0","0.23076923076923078","0.0","true"
"Tcp","4","75899","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.07692307692307693","0.0","true"
"Http","4","75899","726","80","-1","24","1989000","-1","3","0","866","0","288.0","0.0","0.23076923076923078","0.0","true"
"Tcp","4","75899","66","80","-1","16","5027000","-1","4","0","932","0","233.0","0.0","0.3076923076923077","0.0","true"
"Http","4","75899","726","80","-1","24","5094000","-1","3","1","866","78","288.0","78.0","0.23076923076923078","0.07692307692307693","true"
"Tcp","4","75900","66","80","-1","16","3927000","-1","4","1","932","78","233.0","78.0","0.3076923076923077","0.07692307692307693","true"
"Http","4","75900","726","80","-1","24","3094000","-1","3","0","866","0","288.0","0.0","0.23076923076923078","0.0","true"
"Tcp","4","75900","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.07692307692307693","0.0","true"
"Http","4","75900","726","80","-1","24","2013000","-1","3","0","866","0","288.0","0.0","0.23076923076923078","0.0","true"
"Tcp","4","75900","66","80","-1","16","5027000","-1","4","0","932","0","233.0","0.0","0.3076923076923077","0.0","true"
"Http","4","75900","726","80","-1","24","5095000","-1","3","0","866","0","288.0","0.0","0.21428571428571427","0.0","true"
"Tcp","4","75900","66","80","-1","16","3915000","-1","4","0","932","0","233.0","0.0","0.2857142857142857","0.0","true"
"Http","4","75900","726","80","-1","24","2068000","-1","3","0","866","0","288.0","0.0","0.21428571428571427","0.0","true"
"Tcp","4","75900","66","80","-1","16","5955000","-1","4","0","932","0","233.0","0.0","0.2857142857142857","0.0","true"
"Http","4","75900","726","80","-1","24","2099000","-1","3","0","866","0","288.0","0.0","0.21428571428571427","0.0","true"
"Tcp","4","75901","66","80","-1","16","5894000","-1","4","0","932","0","233.0","0.0","0.2857142857142857","0.0","true"
"Tcp","4","75901","726","80","-1","24","2591000","-1","3","0","866","0","288.0","0.0","0.21428571428571427","0.0","true"
"Tcp","4","75901","66","80","-1","16","3959000","-1","4","0","932","0","233.0","0.0","0.2857142857142857","0.0","true"
"Http","4","75901","726","80","-1","24","2057000","-1","3","0","866","0","288.0","0.0","0.21428571428571427","0.0","true"
"Tcp","4","75901","66","80","-1","16","5976000","-1","4","0","932","0","233.0","0.0","0.2857142857142857","0.0","true"
"Http","4","75901","726","80","-1","24","2133000","-1","3","0","866","0","288.0","0.0","0.2","0.0","true"
"Tcp","4","75901","66","80","-1","16","2901000","-1","4","0","932","0","233.0","0.0","0.26666666666666666","0.0","true"
"Http","4","75901","726","80","-1","24","6002000","-1","3","0","866","0","288.0","0.0","0.2","0.0","true"
"Tcp","4","75901","66","80","-1","16","5037000","-1","4","1","932","67","233.0","67.0","0.26666666666666666","0.06666666666666667","true"
"Http","4","75901","726","80","-1","24","5112000","-1","3","1","866","67","288.0","67.0","0.2","0.06666666666666667","true"
"Tcp","4","75902","66","80","-1","16","3384000","-1","4","1","932","67","233.0","67.0","0.26666666666666666","0.06666666666666667","true"
"Http","4","75902","726","80","-1","24","3618000","-1","3","0","866","0","288.0","0.0","0.2","0.0","true"
"Tcp","4","75902","66","80","-1","16","3990000","-1","4","0","932","0","233.0","0.0","0.26666666666666666","0.0","true"
"Http","4","75902","726","80","-1","24","2068000","-1","3","0","866","0","288.0","0.0","0.2","0.0","true"
"Tcp","4","75902","66","80","-1","16","5931000","-1","4","0","932","0","233.0","0.0","0.26666666666666666","0.0","true"
"Http","4","75902","726","80","-1","24","2114000","-1","3","0","866","0","288.0","0.0","0.2","0.0","true"
"Tcp","4","75902","66","80","-1","16","3999000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75902","726","80","-1","24","2063000","-1","3","0","866","0","288.0","0.0","0.1875","0.0","true"
"Tcp","4","75902","66","80","-1","16","3975000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75902","726","80","-1","24","3098000","-1","3","0","866","0","288.0","0.0","0.1875","0.0","true"
"Tcp","4","75902","66","80","-1","16","3940000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75903","726","80","-1","24","2116000","-1","3","0","866","0","288.0","0.0","0.1875","0.0","true"
"Tcp","4","75903","66","80","-1","16","3960000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75903","726","80","-1","24","2059000","-1","3","0","866","0","288.0","0.0","0.1875","0.0","true"
"Tcp","4","75903","66","80","-1","16","4036000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75903","726","80","-1","24","2038000","-1","3","0","866","0","288.0","0.0","0.1875","0.0","true"
"Tcp","4","75903","66","80","-1","16","3995000","-1","4","0","932","0","233.0","0.0","0.25","0.0","true"
"Http","4","75903","726","80","-1","24","2081000","-1","3","0","866","0","288.0","0.0","0.17647058823529413","0.0","true"
"Tcp","4","75903","66","80","-1","16","3991000","-1","4","0","932","0","233.0","0.0","0.23529411764705882","0.0","true"
"Http","4","75903","726","80","-1","24","2056000","-1","3","0","866","0","288.0","0.0","0.17647058823529413","0.0","true"
"Tcp","4","75903","66","80","-1","16","4108000","-1","4","0","932","0","233.0","0.0","0.23529411764705882","0.0","true"
"Http","4","75904","726","80","-1","24","1972000","-1","3","1","866","67","288.0","67.0","0.17647058823529413","0.058823529411764705","true"
"Tcp","4","75904","66","80","-1","16","5940000","-1","4","1","932","67","233.0","67.0","0.23529411764705882","0.058823529411764705","true"
"Http","4","75904","726","80","-1","24","2093000","-1","3","1","866","67","288.0","67.0","0.17647058823529413","0.058823529411764705","true"
"Tcp","4","75904","66","80","-1","16","3972000","-1","4","1","932","67","233.0","67.0","0.23529411764705882","0.058823529411764705","true"
"Http","4","75904","726","80","-1","24","2063000","-1","3","0","866","0","288.0","0.0","0.17647058823529413","0.0","true"
"Tcp","4","75904","66","80","-1","16","3567000","-1","4","0","932","0","233.0","0.0","0.23529411764705882","0.0","true"
"Http","4","75904","726","80","-1","24","2531000","-1","3","0","866","0","288.0","0.0","0.17647058823529413","0.0","true"
"Tcp","4","75904","66","80","-1","16","3988000","-1","4","0","932","0","233.0","0.0","0.2222222222222222","0.0","true"
"Http","4","75904","726","80","-1","24","2038000","-1","3","0","866","0","288.0","0.0","0.16666666666666666","0.0","true"
"Tcp","4","75904","66","80","-1","16","4009000","-1","2","0","140","0","70.0","0.0","0.1111111111111111","0.0","true"
"Tcp","4","75904","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05555555555555555","0.0","true"
"Tcp","4","75905","66","80","-1","16","4006000","-1","2","0","140","0","70.0","0.0","0.1111111111111111","0.0","true"
"Tcp","4","75905","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05555555555555555","0.0","true"
"Tcp","4","75905","66","80","-1","16","3991000","-1","2","0","140","0","70.0","0.0","0.1111111111111111","0.0","true"
"Tcp","4","75905","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05555555555555555","0.0","true"
"Tcp","4","75905","66","80","-1","16","4015000","-1","2","0","140","0","70.0","0.0","0.1111111111111111","0.0","true"
"Tcp","4","75905","66","80","-1","16","4068000","-1","4","0","932","0","233.0","0.0","0.2222222222222222","0.0","true"
"Tcp","4","75905","66","80","-1","16","1947000","-1","2","0","140","0","70.0","0.0","0.1111111111111111","0.0","true"
"Tcp","4","75905","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05263157894736842","0.0","true"
"Tcp","4","75905","66","80","-1","16","3980000","-1","2","0","140","0","70.0","0.0","0.10526315789473684","0.0","true"
"Tcp","4","75905","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05263157894736842","0.0","true"
"Tcp","4","75906","66","80","-1","16","4042000","-1","2","0","140","0","70.0","0.0","0.10526315789473684","0.0","true"
"Tcp","4","75906","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05263157894736842","0.0","true"
"Tcp","4","75906","66","80","-1","16","3996000","-1","2","0","140","0","70.0","0.0","0.10526315789473684","0.0","true"
"Tcp","4","75906","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05263157894736842","0.0","true"
"Tcp","4","75906","66","80","-1","16","4000000","-1","2","0","140","0","70.0","0.0","0.10526315789473684","0.0","true"
"Tcp","4","75906","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05263157894736842","0.0","true"
"Tcp","4","75906","66","80","-1","16","3975000","-1","2","0","140","0","70.0","0.0","0.10526315789473684","0.0","true"
"Tcp","4","75906","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05","0.0","true"
"Tcp","4","75906","66","80","-1","16","4007000","-1","2","0","140","0","70.0","0.0","0.1","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05","0.0","true"
"Tcp","4","75907","66","80","-1","16","3928000","-1","2","0","140","0","70.0","0.0","0.1","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05","0.0","true"
"Tcp","4","75907","66","80","-1","16","3984000","-1","2","0","140","0","70.0","0.0","0.1","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05","0.0","true"
"Tcp","4","75907","66","80","-1","16","4001000","-1","2","0","140","0","70.0","0.0","0.1","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.05","0.0","true"
"Tcp","4","75907","66","80","-1","16","3967000","-1","2","0","140","0","70.0","0.0","0.1","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75907","66","80","-1","16","3511000","-1","2","0","140","0","70.0","0.0","0.09523809523809523","0.0","true"
"Tcp","4","75907","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75908","66","80","-1","16","3992000","-1","2","0","140","0","70.0","0.0","0.09523809523809523","0.0","true"
"Tcp","4","75908","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75908","66","80","-1","16","4020000","-1","2","0","140","0","70.0","0.0","0.09523809523809523","0.0","true"
"Tcp","4","75908","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75908","66","80","-1","16","3967000","-1","2","0","140","0","70.0","0.0","0.09523809523809523","0.0","true"
"Tcp","4","75908","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75908","66","80","-1","16","4014000","-1","2","0","140","0","70.0","0.0","0.09523809523809523","0.0","true"
"Tcp","4","75908","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.047619047619047616","0.0","true"
"Tcp","4","75908","66","80","-1","16","3978000","-1","2","0","140","0","70.0","0.0","0.09090909090909091","0.0","true"
"Tcp","4","75908","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.045454545454545456","0.0","true"
"Tcp","4","75909","66","80","-1","16","3998000","-1","2","0","140","0","70.0","0.0","0.09090909090909091","0.0","true"
