"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","76479","81","80","-1","24","1465000","14442","1588568","109.0","22.743307086614173","true"
"Tcp","4","76479","84","80","-1","24","3000","14445","1588830","109.0","22.712264150943398","true"
"Tcp","4","76479","102","80","-1","24","36000","14446","1588932","109.0","22.71383647798742","true"
"Tcp","4","76479","115","80","-1","24","34000","14448","1589151","109.0","22.71698113207547","true"
"Tcp","4","76479","95","80","-1","24","34000","14450","1589352","109.0","22.72012578616352","true"
"Tcp","4","76479","94","80","-1","24","34000","14452","1589539","109.0","22.72327044025157","true"
"Icmp","4","76479","74","-1","-1","-1","36108000","14455","1589741","109.0","22.72798742138365","false"
"Tcp","4","76480","66","80","-1","2","500001000","14457","1589873","109.0","22.7311320754717","false"
"Icmp","4","76480","74","-1","-1","-1","459588000","14458","1589947","109.0","22.732704402515722","false"
"Tcp","4","76480","62","80","-1","2","34069000","14460","1590075","109.0","22.735849056603772","false"
"Tcp","4","76480","66","80","-1","2","77045000","14462","1590215","109.0","22.738993710691823","false"
"Tcp","4","76480","66","80","-1","2","1966000","14465","1590417","109.0","22.7437106918239","false"
"Tcp","4","76480","66","80","-1","2","4002000","14466","1590483","109.0","22.745283018867923","false"
"Tcp","4","76480","66","80","-1","2","18007000","14468","1590615","109.0","22.748427672955973","false"
"Tcp","4","76480","62","80","-1","2","10015000","14470","1590751","109.0","22.71585557299843","false"
"Tcp","4","76480","62","80","-1","2","495316000","14473","1590945","109.0","22.72056514913658","false"
"Icmp","4","76480","74","-1","-1","-1","477791000","14474","1591019","109.0","22.722135007849293","false"
"Tcp","4","76480","74","80","-1","2","570032000","14477","1591229","109.0","22.72684458398744","true"
"Tcp","4","76480","66","80","-1","2","7352000","14478","1591295","109.0","22.728414442700156","false"
"Icmp","4","76480","74","-1","-1","-1","5542000","14481","1591497","109.0","22.733124018838303","false"
"Tcp","4","76481","66","80","-1","2","4991000","14482","1591563","109.0","22.73469387755102","false"
"Tcp","4","76481","66","80","-1","2","470307000","14484","1591695","109.0","22.73783359497645","false"
"Icmp","4","76481","74","-1","-1","-1","10997000","14485","1591769","109.0","22.739403453689167","false"
"Tcp","4","76481","66","80","-1","2","217167000","14487","1591897","109.0","22.7425431711146","false"
"Tcp","4","76481","66","80","-1","2","52035000","14489","1592037","109.0","22.74568288854003","false"
"Tcp","4","76481","66","80","-1","2","301217000","14491","1592169","109.0","22.74882260596546","false"
"Tcp","4","76481","66","80","-1","2","820526000","14494","1592383","109.0","22.753532182103612","false"
"Icmp","4","76481","74","-1","-1","-1","820526000","14494","1592383","109.0","22.753532182103612","false"
"Tcp","4","76481","92","80","-1","24","31000","14497","1592667","109.0","22.75824175824176","true"
"Tcp","4","76481","101","80","-1","24","27000","14499","1592864","109.0","22.725705329153605","true"
"Tcp","4","76481","98","80","-1","24","27000","14500","1592962","109.0","22.727272727272727","true"
"Tcp","4","76481","92","80","-1","24","27000","14503","1593238","109.0","22.731974921630094","true"
"Tcp","4","76481","101","80","-1","24","27000","14504","1593339","109.0","22.733542319749215","true"
"Tcp","4","76481","96","80","-1","24","27000","14507","1593626","109.0","22.738244514106583","true"
"Tcp","4","76481","113","80","-1","24","27000","14508","1593739","109.0","22.739811912225704","true"
"Tcp","4","76481","100","80","-1","24","30000","14511","1594032","109.0","22.744514106583072","true"
"Tcp","4","76482","113","80","-1","24","26000","14512","1594145","109.0","22.746081504702193","true"
"Tcp","4","76482","85","80","-1","24","28000","14514","1594323","109.0","22.74921630094044","true"
"Tcp","4","76482","110","80","-1","24","1496000","14517","1594620","109.0","22.753918495297807","true"
"Tcp","4","76482","90","80","-1","24","30000","14519","1594796","109.0","22.75705329153605","true"
"Tcp","4","76482","87","80","-1","24","27000","14520","1594883","109.0","22.75862068965517","true"
"Tcp","4","76482","109","80","-1","24","28000","14522","1595090","109.0","22.761755485893417","true"
"Tcp","4","76482","111","80","-1","24","26000","14524","1595304","109.0","22.764890282131663","true"
"Tcp","4","76482","80","80","-1","24","27000","14526","1595480","109.0","22.768025078369906","true"
"Tcp","4","76482","106","80","-1","24","26000","14529","1595774","109.0","22.737089201877936","true"
"Tcp","4","76482","96","80","-1","24","27000","14530","1595870","109.0","22.73865414710485","true"
"Tcp","4","76482","102","80","-1","24","27000","14532","1596059","109.0","22.741784037558684","true"
"Tcp","4","76482","104","80","-1","24","27000","14535","1596349","109.0","22.746478873239436","true"
"Tcp","4","76482","92","80","-1","24","26000","14536","1596441","109.0","22.748043818466353","true"
"Tcp","4","76482","102","80","-1","24","45000","14539","1596733","109.0","22.752738654147105","true"
"Tcp","4","76482","93","80","-1","24","29000","14540","1596826","109.0","22.754303599374023","true"
"Tcp","4","76483","108","80","-1","24","27000","14542","1597010","109.0","22.757433489827857","true"
"Tcp","4","76483","110","80","-1","24","27000","14544","1597209","109.0","22.760563380281692","true"
"Tcp","4","76483","100","80","-1","24","27000","14546","1597418","109.0","22.763693270735523","true"
"Tcp","4","76483","100","80","-1","24","27000","14548","1597616","109.0","22.766823161189357","true"
"Tcp","4","76483","113","80","-1","24","27000","14551","1597938","109.0","22.77151799687011","true"
"Tcp","4","76483","88","80","-1","24","26000","14553","1598118","109.0","22.774647887323944","true"
"Tcp","4","76483","83","80","-1","24","30000","14554","1598201","109.0","22.77621283255086","true"
"Tcp","4","76483","88","80","-1","24","66000","14556","1598398","109.0","22.779342723004696","true"
"Tcp","4","76483","99","80","-1","24","27000","14558","1598573","109.0","22.78247261345853","true"
"Tcp","4","76483","95","80","-1","24","26000","14561","1598855","109.0","22.7515625","true"
"Tcp","4","76483","91","80","-1","24","28000","14562","1598946","109.0","22.753125","true"
"Tcp","4","76483","95","80","-1","24","27000","14564","1599138","109.0","22.75625","true"
"Tcp","4","76483","100","80","-1","24","26000","14567","1599448","109.0","22.7609375","true"
"Tcp","4","76483","92","80","-1","24","26000","14568","1599540","109.0","22.7625","true"
"Tcp","4","76483","94","80","-1","24","28000","14570","1599726","109.0","22.765625","true"
"Tcp","4","76484","80","80","-1","24","26000","14572","1599905","109.0","22.76875","true"
"Tcp","4","76484","98","80","-1","24","68000","14575","1600183","109.0","22.7734375","true"
"Tcp","4","76484","100","80","-1","24","27000","14577","1600381","109.0","22.7765625","true"
"Tcp","4","76484","108","80","-1","24","28000","14579","1600596","109.0","22.7796875","true"
"Tcp","4","76484","96","80","-1","24","26000","14580","1600692","109.0","22.78125","true"
"Tcp","4","76484","105","80","-1","24","26000","14582","1600889","109.0","22.784375","true"
"Tcp","4","76484","106","80","-1","24","42000","14585","1601194","109.0","22.7890625","true"
"Tcp","4","76484","107","80","-1","24","35000","14586","1601301","109.0","22.790625","true"
"Tcp","4","76484","101","80","-1","24","26000","14589","1601616","109.0","22.7597503900156","true"
"Tcp","4","76484","82","80","-1","24","29000","14590","1601698","109.0","22.761310452418098","true"
"Tcp","4","76484","108","80","-1","24","3935000","14592","1601895","109.0","22.764430577223088","true"
"Tcp","4","76484","86","80","-1","24","30000","14595","1602165","109.0","22.76911076443058","true"
"Tcp","4","76484","90","80","-1","24","30000","14597","1602365","109.0","22.77223088923557","true"
"Tcp","4","76484","110","80","-1","24","28000","14599","1602563","109.0","22.775351014040563","true"
"Tcp","4","76484","89","80","-1","24","29000","14600","1602652","109.0","22.776911076443056","true"
"Tcp","4","76485","100","80","-1","24","30000","14602","1602833","109.0","22.78003120124805","true"
"Tcp","4","76485","97","80","-1","24","29000","14604","1603035","109.0","22.78315132605304","true"
"Tcp","4","76485","81","80","-1","24","29000","14606","1603199","109.0","22.786271450858035","true"
"Tcp","4","76485","82","80","-1","24","32000","14608","1603368","109.0","22.789391575663025","true"
"Tcp","4","76485","91","80","-1","24","30000","14610","1603536","109.0","22.79251170046802","true"
"Tcp","4","76485","103","80","-1","24","27000","14612","1603726","109.0","22.79563182527301","true"
"Tcp","4","76485","81","80","-1","24","69000","14614","1603907","109.0","22.798751950078003","true"
"Tcp","4","76485","101","80","-1","24","28000","14616","1604115","109.0","22.801872074882997","true"
"Tcp","4","76485","94","80","-1","24","29000","14618","1604323","109.0","22.804992199687987","true"
"Tcp","4","76485","93","80","-1","24","35000","14620","1604511","109.0","22.772585669781932","true"
"Tcp","4","76485","95","80","-1","24","26000","14622","1604693","109.0","22.77570093457944","true"
"Tcp","4","76485","95","80","-1","24","26000","14624","1604867","109.0","22.778816199376948","true"
"Tcp","4","76485","106","80","-1","24","27000","14626","1605080","109.0","22.781931464174455","true"
"Tcp","4","76485","108","80","-1","24","26000","14628","1605297","109.0","22.785046728971963","true"
"Tcp","4","76485","92","80","-1","24","26000","14630","1605489","109.0","22.78816199376947","true"
"Tcp","4","76485","104","80","-1","24","64000","14632","1605681","109.0","22.79127725856698","true"
"Tcp","4","76486","96","80","-1","24","40000","14635","1605984","109.0","22.79595015576324","true"
"Tcp","4","76486","98","80","-1","24","34000","14637","1606177","109.0","22.799065420560748","true"
"Tcp","4","76486","102","80","-1","24","28000","14639","1606381","109.0","22.802180685358255","true"
"Tcp","4","76486","95","80","-1","24","27000","14641","1606576","109.0","22.805295950155763","true"
"Tcp","4","76486","86","80","-1","24","27000","14643","1606766","109.0","22.80841121495327","true"
"Tcp","4","76486","106","80","-1","24","1447000","14644","1606872","109.0","22.809968847352025","true"
"Tcp","4","76486","111","80","-1","24","29000","14647","1607164","109.0","22.814641744548286","true"
"Tcp","4","76486","93","80","-1","24","32000","14649","1607352","109.0","22.817757009345794","true"
"Tcp","4","76486","98","80","-1","24","29000","14651","1607539","109.0","22.8208722741433","true"
"Tcp","4","76486","107","80","-1","24","28000","14652","1607646","109.0","22.786936236391913","true"
"Tcp","4","76486","76","80","-1","24","27000","14655","1607901","109.0","22.791601866251945","true"
"Tcp","4","76486","93","80","-1","24","28000","14656","1607994","109.0","22.793157076205286","true"
"Tcp","4","76486","80","80","-1","24","29000","14658","1608177","109.0","22.796267496111977","true"
"Tcp","4","76486","81","80","-1","24","30000","14660","1608359","109.0","22.799377916018663","true"
"Tcp","4","76486","90","80","-1","24","29000","14662","1608535","109.0","22.80248833592535","true"
"Tcp","4","76486","111","80","-1","24","30000","14665","1608829","109.0","22.807153965785382","true"
"Tcp","4","76487","85","80","-1","24","28000","14667","1609024","109.0","22.81026438569207","true"
"Tcp","4","76487","92","80","-1","24","8644000","14669","1609208","109.0","22.813374805598755","true"
"Tcp","4","76487","74","80","-1","24","9000","14670","1609282","109.0","22.8149300155521","true"
"Tcp","4","76487","97","80","-1","24","3000","14672","1609471","109.0","22.818040435458787","true"
"Tcp","4","76487","82","80","-1","24","3000","14674","1609638","109.0","22.821150855365474","true"
"Tcp","4","76487","87","80","-1","24","34000","14677","1609903","109.0","22.825816485225506","true"
"Tcp","4","76487","97","80","-1","24","4000","14678","1610000","109.0","22.82737169517885","true"
"Tcp","4","76487","104","80","-1","24","4000","14680","1610184","109.0","22.830482115085537","true"
"Tcp","4","76487","92","80","-1","24","3000","14682","1610366","109.0","22.833592534992224","true"
"Tcp","4","76487","90","80","-1","24","38000","14685","1610658","109.0","22.8027950310559","true"
"Tcp","4","76487","117","80","-1","24","3000","14686","1610775","109.0","22.804347826086957","true"
"Tcp","4","76487","109","80","-1","24","34000","14689","1611059","109.0","22.809006211180126","true"
"Tcp","4","76487","94","80","-1","24","3000","14690","1611153","109.0","22.81055900621118","true"
"Tcp","4","76487","106","80","-1","24","36000","14693","1611473","109.0","22.815217391304348","true"
"Tcp","4","76487","105","80","-1","24","4000","14694","1611578","109.0","22.816770186335404","true"
"Tcp","4","76488","79","80","-1","24","34000","14697","1611826","109.0","22.821428571428573","true"
"Tcp","4","76488","96","80","-1","24","3000","14698","1611922","109.0","22.822981366459626","true"
"Tcp","4","76488","106","80","-1","24","6000","14701","1612204","109.0","22.827639751552795","true"
"Tcp","4","76488","92","80","-1","24","76000","14702","1612296","109.0","22.82919254658385","true"
"Tcp","4","76488","74","80","-1","2","423283000","14704","1612444","109.0","22.832298136645964","true"
"Icmp","4","76488","74","-1","-1","-1","999683000","14706","1612592","109.0","22.835403726708076","false"
"Tcp","4","76488","74","80","-1","2","580380000","14709","1612814","109.0","22.84006211180124","true"
"Icmp","4","76488","74","-1","-1","-1","1000669000","14710","1612888","109.0","22.841614906832298","false"
"Tcp","4","76488","74","80","-1","2","583401000","14713","1613110","109.0","22.846273291925467","true"
"Icmp","4","76488","74","-1","-1","-1","1000657000","14714","1613184","109.0","22.847826086956523","false"
"Tcp","4","76488","74","80","-1","2","415273000","14716","1613332","109.0","22.815503875968993","true"
"Tcp","4","76488","113","80","-1","24","31000","14719","1613656","109.0","22.82015503875969","true"
"Tcp","4","76488","106","80","-1","24","30000","14720","1613762","109.0","22.82170542635659","true"
"Tcp","4","76488","88","80","-1","24","30000","14723","1614056","109.0","22.826356589147288","true"
"Tcp","4","76488","116","80","-1","24","29000","14724","1614172","109.0","22.827906976744185","true"
"Tcp","4","76488","98","80","-1","24","30000","14726","1614376","109.0","22.831007751937985","true"
"Tcp","4","76488","103","80","-1","24","29000","14728","1614560","109.0","22.834108527131782","true"
"Tcp","4","76489","94","80","-1","24","54000","14730","1614768","109.0","22.837209302325583","true"
"Tcp","4","76489","94","80","-1","24","37000","14732","1614954","109.0","22.84031007751938","true"
"Tcp","4","76489","104","80","-1","24","31000","14734","1615148","109.0","22.843410852713177","true"
"Tcp","4","76489","84","80","-1","24","29000","14736","1615323","109.0","22.846511627906978","true"
"Tcp","4","76489","97","80","-1","24","29000","14738","1615519","109.0","22.849612403100775","true"
"Tcp","4","76489","80","80","-1","24","29000","14740","1615701","109.0","22.852713178294575","true"
"Tcp","4","76489","75","80","-1","24","30000","14742","1615866","109.0","22.855813953488372","true"
"Tcp","4","76489","91","80","-1","24","29000","14744","1616050","109.0","22.85891472868217","true"
"Tcp","4","76489","87","80","-1","24","1536000","14746","1616224","109.0","22.86201550387597","true"
"Tcp","4","76489","92","80","-1","24","29000","14749","1616507","109.0","22.8312693498452","true"
"Tcp","4","76489","105","80","-1","24","31000","14750","1616612","109.0","22.8328173374613","true"
"Tcp","4","76489","102","80","-1","24","29000","14752","1616820","109.0","22.8359133126935","true"
"Tcp","4","76489","85","80","-1","24","29000","14754","1617014","109.0","22.8390092879257","true"
"Tcp","4","76489","98","80","-1","24","29000","14756","1617187","109.0","22.842105263157894","true"
"Tcp","4","76489","95","80","-1","24","30000","14758","1617368","109.0","22.845201238390093","true"
"Tcp","4","76490","107","80","-1","24","29000","14760","1617578","109.0","22.848297213622292","true"
"Tcp","4","76490","100","80","-1","24","31000","14763","1617866","109.0","22.852941176470587","true"
"Tcp","4","76490","86","80","-1","24","31000","14764","1617952","109.0","22.854489164086687","true"
"Tcp","4","76490","94","80","-1","24","30000","14766","1618144","109.0","22.857585139318886","true"
"Tcp","4","76490","98","80","-1","24","53000","14768","1618345","109.0","22.860681114551085","true"
"Tcp","4","76490","90","80","-1","24","39000","14770","1618542","109.0","22.86377708978328","true"
"Tcp","4","76490","94","80","-1","24","32000","14772","1618729","109.0","22.86687306501548","true"
"Tcp","4","76490","92","80","-1","24","31000","14774","1618915","109.0","22.86996904024768","true"
"Tcp","4","76490","79","80","-1","24","31000","14776","1619079","109.0","22.873065015479877","true"
"Tcp","4","76490","91","80","-1","24","31000","14778","1619269","109.0","22.84080370942813","true"
"Tcp","4","76490","88","80","-1","24","31000","14780","1619459","109.0","22.84389489953632","true"
"Tcp","4","76490","107","80","-1","24","32000","14782","1619657","109.0","22.846986089644513","true"
"Tcp","4","76490","75","80","-1","24","32000","14784","1619819","109.0","22.850077279752703","true"
"Tcp","4","76490","84","80","-1","24","32000","14786","1619988","109.0","22.853168469860897","true"
"Tcp","4","76490","87","80","-1","24","50000","14788","1620170","109.0","22.856259659969087","true"
"Tcp","4","76490","81","80","-1","24","32000","14790","1620346","109.0","22.85935085007728","true"
"Tcp","4","76491","115","80","-1","24","31000","14792","1620558","109.0","22.86244204018547","true"
"Tcp","4","76491","92","80","-1","24","31000","14794","1620755","109.0","22.865533230293664","true"
"Tcp","4","76491","87","80","-1","24","31000","14796","1620935","109.0","22.868624420401854","true"
"Tcp","4","76491","83","80","-1","24","31000","14798","1621092","109.0","22.871715610510048","true"
"Tcp","4","76491","95","80","-1","24","30000","14800","1621276","109.0","22.874806800618238","true"
"Tcp","4","76491","107","80","-1","24","31000","14802","1621472","109.0","22.877897990726428","true"
"Tcp","4","76491","108","80","-1","24","31000","14804","1621682","109.0","22.88098918083462","true"
"Tcp","4","76491","80","80","-1","24","1122000","14806","1621856","109.0","22.88408037094281","true"
"Tcp","4","76491","99","80","-1","24","40000","14808","1622038","109.0","22.85185185185185","true"
"Tcp","4","76491","84","80","-1","24","29000","14810","1622200","109.0","22.854938271604937","true"
"Tcp","4","76491","108","80","-1","24","2815000","14812","1622408","109.0","22.858024691358025","true"
"Tcp","4","76491","78","80","-1","24","41000","14814","1622587","109.0","22.86111111111111","true"
"Tcp","4","76491","87","80","-1","24","28000","14817","1622850","109.0","22.86574074074074","true"
"Tcp","4","76491","105","80","-1","24","29000","14818","1622955","109.0","22.867283950617285","true"
"Tcp","4","76491","91","80","-1","24","28000","14821","1623228","109.0","22.871913580246915","true"
"Tcp","4","76492","106","80","-1","24","30000","14822","1623334","109.0","22.873456790123456","true"
"Tcp","4","76492","90","80","-1","24","29000","14824","1623525","109.0","22.876543209876544","true"
"Tcp","4","76492","100","80","-1","24","29000","14826","1623713","109.0","22.87962962962963","true"
"Tcp","4","76492","106","80","-1","24","33000","14828","1623916","109.0","22.882716049382715","true"
"Tcp","4","76492","89","80","-1","24","1473000","14830","1624083","109.0","22.885802469135804","true"
"Tcp","4","76492","87","80","-1","24","33000","14832","1624253","109.0","22.88888888888889","true"
"Tcp","4","76492","81","80","-1","24","31000","14835","1624519","109.0","22.89351851851852","true"
"Tcp","4","76492","96","80","-1","24","30000","14836","1624615","109.0","22.895061728395063","true"
"Tcp","4","76492","88","80","-1","24","31000","14838","1624805","109.0","22.89814814814815","true"
"Tcp","4","76492","91","80","-1","24","31000","14841","1625099","109.0","22.86748844375963","true"
"Tcp","4","76492","90","80","-1","24","31000","14842","1625189","109.0","22.869029275808938","true"
"Tcp","4","76492","100","80","-1","24","31000","14844","1625373","109.0","22.87211093990755","true"
"Tcp","4","76492","99","80","-1","24","35000","14846","1625573","109.0","22.875192604006163","true"
"Tcp","4","76492","109","80","-1","24","57000","14848","1625783","109.0","22.878274268104775","true"
"Tcp","4","76492","92","80","-1","24","29000","14850","1625978","109.0","22.88135593220339","true"
"Tcp","4","76492","95","80","-1","24","29000","14852","1626177","109.0","22.884437596302003","true"
"Tcp","4","76493","102","80","-1","24","29000","14855","1626465","109.0","22.889060092449924","true"
"Tcp","4","76493","82","80","-1","24","28000","14856","1626547","109.0","22.89060092449923","true"
"Tcp","4","76493","102","80","-1","24","28000","14858","1626745","109.0","22.893682588597844","true"
"Tcp","4","76493","104","80","-1","24","28000","14860","1626956","109.0","22.896764252696457","true"
"Tcp","4","76493","86","80","-1","24","29000","14862","1627139","109.0","22.89984591679507","true"
"Icmp","4","76493","74","-1","-1","-1","1001646000","14864","1627287","109.0","22.90292758089368","false"
"Tcp","4","76493","74","80","-1","2","415273000","14866","1627435","109.0","22.906009244992294","true"
"Icmp","4","76493","74","-1","-1","-1","1000673000","14868","1627583","109.0","22.90909090909091","false"
"Tcp","4","76493","74","80","-1","2","412794000","14870","1627731","109.0","22.912172573189522","true"
"Icmp","4","76493","74","-1","-1","-1","999649000","14872","1627879","109.0","22.915254237288135","false"
"Tcp","4","76493","74","80","-1","2","411272000","14874","1628027","109.0","22.883076923076924","true"
"Tcp","4","76493","106","80","-1","24","105000","14877","1628304","109.0","22.88769230769231","true"
"Tcp","4","76493","96","80","-1","24","32000","14878","1628400","109.0","22.889230769230767","true"
"Tcp","4","76493","83","80","-1","24","29000","14881","1628683","109.0","22.893846153846155","true"
"Tcp","4","76493","105","80","-1","24","29000","14882","1628788","109.0","22.895384615384614","true"
"Tcp","4","76494","113","80","-1","24","29000","14885","1629116","109.0","22.9","true"
"Tcp","4","76494","79","80","-1","24","30000","14886","1629195","109.0","22.90153846153846","true"
"Tcp","4","76494","94","80","-1","24","29000","14889","1629503","109.0","22.906153846153845","true"
"Tcp","4","76494","89","80","-1","24","29000","14891","1629677","109.0","22.90923076923077","true"
"Tcp","4","76494","91","80","-1","24","29000","14893","1629881","109.0","22.912307692307692","true"
"Tcp","4","76494","89","80","-1","24","31000","14895","1630071","109.0","22.915384615384614","true"
"Tcp","4","76494","115","80","-1","24","96000","14897","1630282","109.0","22.91846153846154","true"
"Tcp","4","76494","92","80","-1","24","34000","14898","1630374","109.0","22.92","true"
"Tcp","4","76494","98","80","-1","24","31000","14900","1630549","109.0","22.923076923076923","true"
"Tcp","4","76494","102","80","-1","24","31000","14902","1630760","109.0","22.89093701996928","true"
"Tcp","4","76494","106","80","-1","24","61000","14905","1631072","109.0","22.895545314900154","true"
"Tcp","4","76494","77","80","-1","24","32000","14906","1631149","109.0","22.897081413210447","true"
"Tcp","4","76494","107","80","-1","24","31000","14908","1631358","109.0","22.90015360983103","true"
"Tcp","4","76494","109","80","-1","24","30000","14911","1631645","109.0","22.904761904761905","true"
"Tcp","4","76494","91","80","-1","24","28000","14913","1631835","109.0","22.907834101382488","true"
"Tcp","4","76495","90","80","-1","24","1317000","14915","1632023","109.0","22.910906298003074","true"
"Tcp","4","76495","100","80","-1","24","93000","14916","1632123","109.0","22.912442396313363","true"
"Tcp","4","76495","102","80","-1","24","30000","14918","1632340","109.0","22.91551459293395","true"
"Tcp","4","76495","96","80","-1","24","30000","14920","1632544","109.0","22.91858678955453","true"
"Tcp","4","76495","95","80","-1","24","29000","14922","1632734","109.0","22.921658986175114","true"
"Tcp","4","76495","92","80","-1","24","28000","14924","1632932","109.0","22.9247311827957","true"
"Tcp","4","76495","100","80","-1","24","29000","14926","1633139","109.0","22.927803379416282","true"
"Tcp","4","76495","107","80","-1","24","28000","14928","1633331","109.0","22.930875576036865","true"
"Tcp","4","76495","110","80","-1","24","29000","14930","1633533","109.0","22.93394777265745","true"
"Tcp","4","76495","93","80","-1","24","29000","14932","1633734","109.0","22.901840490797547","true"
"Tcp","4","76495","103","80","-1","24","75000","14935","1634032","109.0","22.90644171779141","true"
"Tcp","4","76495","84","80","-1","24","32000","14936","1634116","109.0","22.9079754601227","true"
"Tcp","4","76495","103","80","-1","24","30000","14938","1634302","109.0","22.911042944785276","true"
"Tcp","4","76495","113","80","-1","24","40000","14941","1634605","109.0","22.915644171779142","true"
"Tcp","4","76495","96","80","-1","24","29000","14943","1634807","109.0","22.91871165644172","true"
"Tcp","4","76495","93","80","-1","24","28000","14944","1634900","109.0","22.920245398773005","true"
"Tcp","4","76496","90","80","-1","24","1603000","14946","1635090","109.0","22.92331288343558","true"
"Tcp","4","76496","90","80","-1","24","31000","14948","1635286","109.0","22.926380368098158","true"
"Tcp","4","76496","111","80","-1","24","29000","14951","1635585","109.0","22.930981595092025","true"
"Tcp","4","76496","83","80","-1","24","29000","14952","1635668","109.0","22.932515337423315","true"
"Tcp","4","76496","98","80","-1","24","29000","14954","1635856","109.0","22.93558282208589","true"
"Tcp","4","76496","86","80","-1","24","29000","14956","1636036","109.0","22.938650306748468","true"
"Tcp","4","76496","95","80","-1","24","29000","14959","1636317","109.0","22.94325153374233","true"
"Tcp","4","76496","81","80","-1","24","28000","14960","1636398","109.0","22.94478527607362","true"
"Tcp","4","76496","100","80","-1","24","28000","14963","1636698","109.0","22.914241960183766","true"
"Tcp","4","76496","101","80","-1","24","3519000","14964","1636799","109.0","22.915773353751913","true"
"Tcp","4","76496","111","80","-1","24","104000","14966","1637005","109.0","22.918836140888207","true"
"Tcp","4","76496","107","80","-1","24","4000","14969","1637295","109.0","22.92343032159265","true"
"Tcp","4","76496","98","80","-1","24","37000","14970","1637393","109.0","22.924961715160798","true"
"Tcp","4","76496","102","80","-1","24","4000","14973","1637681","109.0","22.92955589586524","true"
"Tcp","4","76496","106","80","-1","24","37000","14974","1637787","109.0","22.931087289433385","true"
"Tcp","4","76497","88","80","-1","24","4000","14977","1638085","109.0","22.935681470137826","true"
"Tcp","4","76497","104","80","-1","24","4000","14979","1638306","109.0","22.93874425727412","true"
"Tcp","4","76497","99","80","-1","24","3000","14981","1638504","109.0","22.941807044410414","true"
"Tcp","4","76497","99","80","-1","24","38000","14982","1638603","109.0","22.94333843797856","true"
"Tcp","4","76497","107","80","-1","24","1498000","14984","1638804","109.0","22.946401225114855","true"
"Tcp","4","76497","114","80","-1","24","82000","14986","1639008","109.0","22.94946401225115","true"
"Tcp","4","76497","89","80","-1","24","4000","14989","1639276","109.0","22.95405819295559","true"
"Tcp","4","76497","79","80","-1","24","38000","14990","1639355","109.0","22.955589586523736","true"
"Tcp","4","76497","94","80","-1","24","37000","14992","1639538","109.0","22.95865237366003","true"
"Tcp","4","76497","110","80","-1","24","82000","14994","1639759","109.0","22.926605504587155","true"
"Tcp","4","76497","80","80","-1","24","4000","14997","1640023","109.0","22.931192660550458","true"
"Tcp","4","76497","97","80","-1","24","74000","14998","1640120","109.0","22.932721712538225","true"
"Tcp","4","76497","80","80","-1","24","39000","15000","1640297","109.0","22.93577981651376","true"
"Tcp","4","76497","104","80","-1","24","36000","15002","1640500","109.0","22.938837920489295","true"
"Tcp","4","76497","80","80","-1","24","4000","15004","1640672","109.0","22.941896024464832","true"
"Tcp","4","76497","80","80","-1","24","4000","15006","1640842","109.0","22.94495412844037","true"
"Tcp","4","76498","99","80","-1","24","31000","15008","1641020","109.0","22.948012232415902","true"
"Tcp","4","76498","97","80","-1","24","4000","15010","1641225","109.0","22.95107033639144","true"
"Tcp","4","76498","95","80","-1","24","3000","15012","1641418","109.0","22.954128440366972","true"
"Tcp","4","76498","95","80","-1","24","5000","15014","1641602","109.0","22.95718654434251","true"
"Tcp","4","76498","95","80","-1","24","35000","15017","1641889","109.0","22.96177370030581","true"
"Tcp","4","76498","98","80","-1","24","4000","15018","1641987","109.0","22.96330275229358","true"
"Tcp","4","76498","94","80","-1","24","1804000","15020","1642184","109.0","22.966360856269112","true"
"Tcp","4","76498","90","80","-1","24","4000","15023","1642464","109.0","22.970948012232416","true"
"Tcp","4","76498","92","80","-1","24","37000","15024","1642556","109.0","22.937404580152673","true"
"Tcp","4","76498","100","80","-1","24","37000","15026","1642763","109.0","22.940458015267176","true"
"Tcp","4","76498","92","80","-1","24","36000","15028","1642965","109.0","22.943511450381678","true"
"Tcp","4","76498","102","80","-1","24","36000","15030","1643169","109.0","22.946564885496183","true"
"Tcp","4","76498","106","80","-1","24","36000","15032","1643365","109.0","22.949618320610686","true"
"Tcp","4","76498","84","80","-1","24","36000","15034","1643549","109.0","22.95267175572519","true"
"Tcp","4","76498","108","80","-1","24","39000","15036","1643747","109.0","22.955725190839694","true"
"Tcp","4","76499","76","80","-1","24","38000","15038","1643924","109.0","22.9587786259542","true"
"Tcp","4","76499","103","80","-1","24","37000","15040","1644119","109.0","22.9618320610687","true"
"Tcp","4","76499","97","80","-1","24","4000","15042","1644331","109.0","22.964885496183207","true"
"Tcp","4","76499","111","80","-1","24","37000","15045","1644636","109.0","22.96946564885496","true"
"Tcp","4","76499","98","80","-1","24","5000","15046","1644734","109.0","22.970992366412215","true"
"Tcp","4","76499","105","80","-1","24","4000","15048","1644919","109.0","22.974045801526717","true"
