"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.source)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.source)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.source)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.source)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.source)).enc_rateps","attack"
"Icmp","2","70748","98","-1","-1","-1","1002326000","2","196","98.0","0.2222222222222222","true"
"Icmp","2","70748","98","-1","-1","-1","0","1","98","98.0","0.1111111111111111","false"
"Icmp","2","70748","98","-1","-1","-1","1002326000","2","196","98.0","0.2222222222222222","false"
"Icmp","2","70749","98","-1","-1","-1","1002340000","2","196","98.0","0.2222222222222222","false"
"Icmp","2","70749","98","-1","-1","-1","1001055000","3","294","98.0","0.3333333333333333","true"
"Icmp","2","70749","98","-1","-1","-1","1001058000","3","294","98.0","0.3333333333333333","false"
"Udp","2","70749","175","-1","1900","-1","0","1","175","175.0","0.14285714285714285","false"
"Icmp","2","70749","98","-1","-1","-1","1001021000","4","392","98.0","0.4444444444444444","true"
"Icmp","2","70749","98","-1","-1","-1","1001030000","4","392","98.0","0.4","false"
"Icmp","2","70749","98","-1","-1","-1","1002114000","5","490","98.0","0.5","false"
"Icmp","2","70749","98","-1","-1","-1","1002213000","5","490","98.0","0.5","false"
"Icmp","2","70749","98","-1","-1","-1","1000985000","6","588","98.0","0.6","false"
"Icmp","2","70749","98","-1","-1","-1","1000876000","6","588","98.0","0.6","false"
"Udp","2","70749","175","-1","1900","-1","3000116000","2","350","175.0","0.2857142857142857","true"
"Icmp","2","70749","98","-1","-1","-1","1001089000","7","686","98.0","0.7","false"
"Icmp","2","70749","98","-1","-1","-1","1001081000","7","686","98.0","0.7","false"
"Icmp","2","70749","98","-1","-1","-1","1001136000","8","784","98.0","0.8","false"
"Icmp","2","70749","98","-1","-1","-1","1001147000","8","784","98.0","0.8","false"
"Icmp","2","70749","98","-1","-1","-1","1001055000","9","882","98.0","0.9","false"
"Icmp","2","70749","98","-1","-1","-1","1001054000","9","882","98.0","0.9","false"
"Udp","2","70749","175","-1","1900","-1","3000274000","3","525","175.0","0.42857142857142855","false"
"Icmp","2","70749","98","-1","-1","-1","1001091000","10","980","98.0","1.0","false"
"Icmp","2","70749","98","-1","-1","-1","1001099000","10","980","98.0","1.0","false"
"Icmp","2","70758","98","-1","-1","-1","1001256000","11","1078","98.0","0.5789473684210527","false"
"Icmp","2","70758","98","-1","-1","-1","1001262000","11","1078","98.0","0.5789473684210527","true"
"Icmp","2","70758","98","-1","-1","-1","1000821000","12","1176","98.0","0.631578947368421","false"
"Icmp","2","70758","98","-1","-1","-1","1000842000","12","1176","98.0","0.631578947368421","false"
"Udp","2","70758","175","-1","1900","-1","3068633000","4","700","175.0","0.25","false"
"Icmp","2","70758","98","-1","-1","-1","1002143000","13","1274","98.0","0.6842105263157895","false"
"Icmp","2","70758","98","-1","-1","-1","1002114000","13","1274","98.0","0.6842105263157895","false"
"Icmp","2","70758","98","-1","-1","-1","1001979000","14","1372","98.0","0.7368421052631579","false"
"Icmp","2","70758","98","-1","-1","-1","1001967000","14","1372","98.0","0.7368421052631579","false"
"Icmp","2","70758","98","-1","-1","-1","1002137000","15","1470","98.0","0.7894736842105263","false"
"Icmp","2","70758","98","-1","-1","-1","1002156000","15","1470","98.0","0.7894736842105263","false"
"Udp","2","70758","175","-1","1900","-1","3000692000","5","875","175.0","0.3125","false"
"Icmp","2","70758","98","-1","-1","-1","1001987000","16","1568","98.0","0.8421052631578947","false"
"Icmp","2","70758","98","-1","-1","-1","1001994000","16","1568","98.0","0.8421052631578947","false"
"Icmp","2","70758","98","-1","-1","-1","1001802000","17","1666","98.0","0.8947368421052632","false"
"Icmp","2","70758","98","-1","-1","-1","1001790000","17","1666","98.0","0.8947368421052632","false"
"Icmp","2","70758","98","-1","-1","-1","1001499000","18","1764","98.0","0.9473684210526315","false"
"Icmp","2","70758","98","-1","-1","-1","1001486000","18","1764","98.0","0.9473684210526315","false"
"Udp","2","70758","175","-1","1900","-1","3000328000","6","1050","175.0","0.375","false"
"Icmp","2","70758","98","-1","-1","-1","1002053000","19","1862","98.0","1.0","false"
"Icmp","2","70758","98","-1","-1","-1","1002055000","19","1862","98.0","1.0","false"
"Icmp","2","70758","98","-1","-1","-1","1001400000","20","1960","98.0","1.0526315789473684","false"
"Icmp","2","70758","98","-1","-1","-1","1001435000","20","1960","98.0","1.0526315789473684","false"
"Icmp","2","70768","98","-1","-1","-1","1001710000","21","2058","98.0","0.7241379310344828","false"
"Icmp","2","70768","98","-1","-1","-1","1001700000","21","2058","98.0","0.7241379310344828","false"
"Icmp","2","70768","98","-1","-1","-1","1001129000","22","2156","98.0","0.7586206896551724","false"
"Icmp","2","70768","98","-1","-1","-1","1001111000","22","2156","98.0","0.7586206896551724","false"
"Icmp","2","70768","98","-1","-1","-1","1001002000","23","2254","98.0","0.7931034482758621","false"
"Icmp","2","70768","98","-1","-1","-1","1000993000","23","2254","98.0","0.7931034482758621","false"
"Udp","2","70768","242","-1","17500","-1","2301000","2","484","242.0","0.3333333333333333","false"
"Udp","2","70768","242","-1","17500","-1","2301000","2","484","242.0","0.3333333333333333","false"
"Icmp","2","70768","98","-1","-1","-1","1001101000","24","2352","98.0","0.8275862068965517","false"
"Icmp","2","70768","98","-1","-1","-1","1001105000","24","2352","98.0","0.8275862068965517","false"
"Icmp","2","70768","98","-1","-1","-1","1001108000","25","2450","98.0","0.8620689655172413","false"
"Icmp","2","70768","98","-1","-1","-1","1001104000","25","2450","98.0","0.8620689655172413","false"
"Icmp","2","70768","98","-1","-1","-1","1001006000","26","2548","98.0","0.896551724137931","false"
"Icmp","2","70768","98","-1","-1","-1","1001017000","26","2548","98.0","0.896551724137931","false"
"Icmp","2","70768","98","-1","-1","-1","1000991000","27","2646","98.0","0.9310344827586207","false"
"Icmp","2","70768","98","-1","-1","-1","1000973000","27","2646","98.0","0.9310344827586207","false"
"Icmp","2","70768","98","-1","-1","-1","1001245000","28","2744","98.0","0.9655172413793104","false"
"Icmp","2","70768","98","-1","-1","-1","1001261000","28","2744","98.0","0.9655172413793104","false"
"Icmp","2","70768","98","-1","-1","-1","1001087000","29","2842","98.0","1.0","false"
"Icmp","2","70768","98","-1","-1","-1","1001127000","29","2842","98.0","1.0","false"
"Icmp","2","70768","98","-1","-1","-1","1001019000","30","2940","98.0","1.0344827586206897","false"
"Icmp","2","70768","98","-1","-1","-1","1000974000","30","2940","98.0","1.0344827586206897","false"
"Icmp","2","70778","98","-1","-1","-1","1000997000","31","3038","98.0","0.7948717948717948","false"
"Icmp","2","70778","98","-1","-1","-1","1001002000","31","3038","98.0","0.7948717948717948","false"
"Icmp","2","70778","98","-1","-1","-1","1001149000","32","3136","98.0","0.8205128205128205","false"
"Icmp","2","70778","98","-1","-1","-1","1001143000","32","3136","98.0","0.8205128205128205","false"
"Icmp","2","70778","98","-1","-1","-1","1000968000","33","3234","98.0","0.8461538461538461","false"
"Icmp","2","70778","98","-1","-1","-1","1000964000","33","3234","98.0","0.8461538461538461","false"
"Icmp","2","70778","98","-1","-1","-1","1001135000","34","3332","98.0","0.8717948717948718","false"
"Icmp","2","70778","98","-1","-1","-1","1001143000","34","3332","98.0","0.8717948717948718","false"
"Icmp","2","70778","98","-1","-1","-1","1000973000","35","3430","98.0","0.8974358974358975","false"
"Icmp","2","70778","98","-1","-1","-1","1000974000","35","3430","98.0","0.8974358974358975","false"
"Icmp","2","70778","98","-1","-1","-1","1001239000","36","3528","98.0","0.9230769230769231","false"
"Icmp","2","70778","98","-1","-1","-1","1001241000","36","3528","98.0","0.9230769230769231","false"
"Icmp","2","70778","98","-1","-1","-1","1000990000","37","3626","98.0","0.9487179487179487","false"
"Icmp","2","70778","98","-1","-1","-1","1000986000","37","3626","98.0","0.9487179487179487","false"
"Icmp","2","70778","98","-1","-1","-1","1001004000","38","3724","98.0","0.9743589743589743","false"
"Icmp","2","70778","98","-1","-1","-1","1001014000","38","3724","98.0","0.9743589743589743","false"
"Icmp","2","70778","98","-1","-1","-1","1001129000","39","3822","98.0","1.0","false"
"Icmp","2","70778","98","-1","-1","-1","1001120000","39","3822","98.0","1.0","false"
"Icmp","2","70778","98","-1","-1","-1","1001107000","40","3920","98.0","1.0256410256410255","false"
"Icmp","2","70778","98","-1","-1","-1","1001103000","40","3920","98.0","1.0256410256410255","false"
"Udp","2","70788","92","-1","137","-1","21626527000","7","1142","163.0","0.15217391304347827","false"
"Icmp","2","70788","98","-1","-1","-1","1001990000","41","4018","98.0","0.8367346938775511","false"
"Icmp","2","70788","98","-1","-1","-1","1001998000","41","4018","98.0","0.8367346938775511","false"
"Udp","2","70788","92","-1","137","-1","749918000","8","1234","154.0","0.17391304347826086","false"
"Udp","2","70788","92","-1","137","-1","750024000","9","1326","147.0","0.1956521739130435","false"
"Icmp","2","70788","98","-1","-1","-1","1002121000","42","4116","98.0","0.8571428571428571","false"
"Icmp","2","70788","98","-1","-1","-1","1002113000","42","4116","98.0","0.8571428571428571","false"
"Icmp","2","70788","98","-1","-1","-1","1002120000","43","4214","98.0","0.8775510204081632","false"
"Icmp","2","70788","98","-1","-1","-1","1002125000","43","4214","98.0","0.8775510204081632","false"
"Icmp","2","70788","98","-1","-1","-1","1001998000","44","4312","98.0","0.8979591836734694","false"
"Icmp","2","70788","98","-1","-1","-1","1002018000","44","4312","98.0","0.8979591836734694","false"
"Icmp","2","70788","98","-1","-1","-1","1002118000","45","4410","98.0","0.9183673469387755","false"
"Icmp","2","70788","98","-1","-1","-1","1002099000","45","4410","98.0","0.9183673469387755","false"
"Icmp","2","70788","98","-1","-1","-1","1002125000","46","4508","98.0","0.9387755102040817","false"
"Icmp","2","70788","98","-1","-1","-1","1002127000","46","4508","98.0","0.9387755102040817","false"
"Icmp","2","70788","98","-1","-1","-1","1001972000","47","4606","98.0","0.9591836734693877","false"
"Icmp","2","70788","98","-1","-1","-1","1001963000","47","4606","98.0","0.9591836734693877","false"
"Icmp","2","70788","98","-1","-1","-1","1002139000","48","4704","98.0","0.9795918367346939","false"
"Icmp","2","70788","98","-1","-1","-1","1002137000","48","4704","98.0","0.9795918367346939","false"
"Icmp","2","70788","98","-1","-1","-1","1001995000","49","4802","98.0","1.0","false"
"Icmp","2","70788","98","-1","-1","-1","1002001000","49","4802","98.0","1.0","false"
"Icmp","2","70788","98","-1","-1","-1","1002121000","50","4900","98.0","1.0204081632653061","false"
"Icmp","2","70788","98","-1","-1","-1","1002119000","50","4900","98.0","1.0204081632653061","false"
"Icmp","2","70798","98","-1","-1","-1","1002092000","51","4998","98.0","0.864406779661017","false"
"Icmp","2","70798","98","-1","-1","-1","1002089000","51","4998","98.0","0.864406779661017","false"
"Icmp","2","70798","98","-1","-1","-1","1002100000","52","5096","98.0","0.8813559322033898","false"
"Icmp","2","70798","98","-1","-1","-1","1002099000","52","5096","98.0","0.8813559322033898","false"
"Icmp","2","70798","98","-1","-1","-1","1002000000","53","5194","98.0","0.8983050847457628","false"
"Icmp","2","70798","98","-1","-1","-1","1001989000","53","5194","98.0","0.8983050847457628","false"
"Udp","2","70798","242","-1","17500","-1","2464000","4","968","242.0","0.1111111111111111","false"
"Udp","2","70798","242","-1","17500","-1","2464000","4","968","242.0","0.1111111111111111","false"
"Icmp","2","70798","98","-1","-1","-1","1002012000","54","5292","98.0","0.9152542372881356","false"
"Icmp","2","70798","98","-1","-1","-1","1002033000","54","5292","98.0","0.9152542372881356","false"
"Icmp","2","70798","98","-1","-1","-1","1001361000","55","5390","98.0","0.9322033898305084","false"
"Icmp","2","70799","98","-1","-1","-1","1001351000","55","5390","98.0","0.9322033898305084","false"
"Icmp","2","70799","98","-1","-1","-1","1001889000","56","5488","98.0","0.9491525423728814","false"
"Icmp","2","70799","98","-1","-1","-1","1001896000","56","5488","98.0","0.9491525423728814","false"
"Icmp","2","70799","98","-1","-1","-1","1002275000","57","5586","98.0","0.9661016949152542","false"
"Icmp","2","70799","98","-1","-1","-1","1002342000","57","5586","98.0","0.9661016949152542","false"
"Icmp","2","70799","98","-1","-1","-1","1001947000","58","5684","98.0","0.9830508474576272","false"
"Icmp","2","70799","98","-1","-1","-1","1001950000","58","5684","98.0","0.9830508474576272","false"
"Icmp","2","70799","98","-1","-1","-1","1002125000","59","5782","98.0","1.0","false"
"Icmp","2","70799","98","-1","-1","-1","1002114000","59","5782","98.0","1.0","false"
"Icmp","2","70799","98","-1","-1","-1","1001984000","60","5880","98.0","1.0","false"
"Icmp","2","70799","98","-1","-1","-1","1001990000","60","5880","98.0","1.0","false"
"Icmp","2","70808","98","-1","-1","-1","1002137000","61","5978","98.0","0.8840579710144928","false"
"Icmp","2","70808","98","-1","-1","-1","1002141000","61","5978","98.0","0.8840579710144928","false"
"Icmp","2","70808","98","-1","-1","-1","1002106000","62","6076","98.0","0.8985507246376812","false"
"Icmp","2","70808","98","-1","-1","-1","1002130000","62","6076","98.0","0.8985507246376812","false"
"Icmp","2","70808","98","-1","-1","-1","1002018000","63","6174","98.0","0.9130434782608695","false"
"Icmp","2","70808","98","-1","-1","-1","1001973000","63","6174","98.0","0.9130434782608695","false"
"Icmp","2","70808","98","-1","-1","-1","1002096000","64","6272","98.0","0.927536231884058","false"
"Icmp","2","70808","98","-1","-1","-1","1002118000","64","6272","98.0","0.927536231884058","false"
"Udp","2","70809","175","-1","1900","-1","22815591000","10","1501","150.0","0.15151515151515152","false"
"Icmp","2","70809","98","-1","-1","-1","1002002000","65","6370","98.0","0.9420289855072463","false"
"Icmp","2","70809","98","-1","-1","-1","1001984000","65","6370","98.0","0.9420289855072463","false"
"Icmp","2","70809","98","-1","-1","-1","1002249000","66","6468","98.0","0.9565217391304348","false"
"Icmp","2","70809","98","-1","-1","-1","1002254000","66","6468","98.0","0.9565217391304348","false"
"Icmp","2","70809","98","-1","-1","-1","1001975000","67","6566","98.0","0.9710144927536232","false"
"Icmp","2","70809","98","-1","-1","-1","1001969000","67","6566","98.0","0.9710144927536232","false"
"Udp","2","70809","175","-1","1900","-1","3000763000","11","1676","152.0","0.16417910447761194","false"
"Icmp","2","70809","98","-1","-1","-1","1002027000","68","6664","98.0","0.9855072463768116","false"
"Icmp","2","70809","98","-1","-1","-1","1002060000","68","6664","98.0","0.9855072463768116","false"
"Icmp","2","70809","98","-1","-1","-1","1002213000","69","6762","98.0","0.9857142857142858","false"
"Icmp","2","70809","98","-1","-1","-1","1002198000","69","6762","98.0","0.9857142857142858","false"
"Icmp","2","70809","98","-1","-1","-1","1001980000","70","6860","98.0","1.0","false"
"Icmp","2","70809","98","-1","-1","-1","1001963000","70","6860","98.0","1.0","false"
"Udp","2","70818","175","-1","1900","-1","2999984000","12","1851","154.0","0.15789473684210525","false"
"Icmp","2","70818","98","-1","-1","-1","1002067000","71","6958","98.0","0.8987341772151899","false"
"Icmp","2","70818","98","-1","-1","-1","1002063000","71","6958","98.0","0.8987341772151899","false"
"Icmp","2","70818","98","-1","-1","-1","1001999000","73","7154","98.0","0.9240506329113924","false"
"Icmp","2","70818","98","-1","-1","-1","1002173000","72","7056","98.0","0.9113924050632911","false"
"Icmp","2","70819","98","-1","-1","-1","1001999000","73","7154","98.0","0.9240506329113924","false"
"Icmp","2","70819","98","-1","-1","-1","1002013000","73","7154","98.0","0.9240506329113924","false"
"Udp","2","70819","175","-1","1900","-1","3068684000","13","2026","155.0","0.16883116883116883","false"
"Icmp","2","70819","98","-1","-1","-1","1002210000","75","7350","98.0","0.9493670886075949","false"
"Icmp","2","70819","98","-1","-1","-1","1002096000","74","7252","98.0","0.9367088607594937","false"
"Icmp","2","70819","98","-1","-1","-1","1002210000","75","7350","98.0","0.9493670886075949","false"
"Icmp","2","70819","98","-1","-1","-1","1001993000","76","7448","98.0","0.9620253164556962","false"
"Icmp","2","70819","98","-1","-1","-1","1001973000","76","7448","98.0","0.9620253164556962","false"
"Icmp","2","70819","98","-1","-1","-1","1001993000","76","7448","98.0","0.9620253164556962","false"
"Udp","2","70819","175","-1","1900","-1","3000747000","14","2201","157.0","0.18181818181818182","false"
"Icmp","2","70819","98","-1","-1","-1","1002006000","77","7546","98.0","0.9625","false"
"Icmp","2","70819","98","-1","-1","-1","1001996000","77","7546","98.0","0.9625","false"
"Icmp","2","70819","98","-1","-1","-1","1002837000","78","7644","98.0","0.975","false"
"Icmp","2","70819","98","-1","-1","-1","1001472000","79","7742","98.0","0.9875","false"
"Icmp","2","70819","98","-1","-1","-1","1001440000","79","7742","98.0","0.9875","false"
"Icmp","2","70819","98","-1","-1","-1","1001472000","79","7742","98.0","0.9875","false"
"Udp","2","70819","175","-1","1900","-1","3000349000","15","2376","158.0","0.19480519480519481","false"
"Icmp","2","70819","98","-1","-1","-1","1002040000","80","7840","98.0","1.0","false"
"Icmp","2","70819","98","-1","-1","-1","1002039000","80","7840","98.0","1.0","false"
"Icmp","2","70885","98","-1","-1","-1","1001993000","81","7938","98.0","0.5586206896551724","false"
"Icmp","2","70885","98","-1","-1","-1","1002001000","81","7938","98.0","0.5586206896551724","false"
"Icmp","2","70885","98","-1","-1","-1","1002110000","82","8036","98.0","0.5655172413793104","false"
"Icmp","2","70885","98","-1","-1","-1","1002102000","82","8036","98.0","0.5655172413793104","false"
"Udp","2","70885","175","-1","1900","-1","3068688000","16","2551","159.0","0.11188811188811189","false"
"Icmp","2","70885","98","-1","-1","-1","1001840000","83","8134","98.0","0.5724137931034483","false"
"Icmp","2","70885","98","-1","-1","-1","1001847000","83","8134","98.0","0.5724137931034483","false"
"Icmp","2","70885","98","-1","-1","-1","1002248000","84","8232","98.0","0.5793103448275863","false"
"Icmp","2","70885","98","-1","-1","-1","1002229000","84","8232","98.0","0.5793103448275863","false"
"Udp","2","70885","242","-1","17500","-1","5785000","6","1452","242.0","0.04878048780487805","false"
"Udp","2","70885","242","-1","17500","-1","5785000","6","1452","242.0","0.04878048780487805","false"
"Icmp","2","70885","98","-1","-1","-1","1002022000","85","8330","98.0","0.5862068965517241","false"
"Icmp","2","70885","98","-1","-1","-1","1002016000","85","8330","98.0","0.5862068965517241","false"
"Udp","2","70885","175","-1","1900","-1","3000659000","17","2726","160.0","0.11888111888111888","false"
"Icmp","2","70885","98","-1","-1","-1","1002224000","86","8428","98.0","0.593103448275862","false"
"Icmp","2","70885","98","-1","-1","-1","1002237000","86","8428","98.0","0.593103448275862","false"
"Udp","2","70889","66","-1","5355","-1","62538383000","7","1518","216.0","0.05511811023622047","false"
"Udp","2","70889","64","-1","5355","-1","173858000","8","1582","197.0","0.06299212598425197","false"
"Udp","2","70889","342","-1","67","-1","0","1","342","342.0","0.3333333333333333","false"
"Ip4","2","70889","54","-1","-1","-1","189249000","9","1636","181.0","0.07086614173228346","false"
"Udp","2","70889","68","-1","5355","-1","679000","10","1704","170.0","0.07874015748031496","false"
"Udp","2","70889","66","-1","5355","-1","46413000","11","1770","160.0","0.08661417322834646","false"
"Ip4","2","70889","54","-1","-1","-1","162884000","12","1824","152.0","0.09448818897637795","false"
"Udp","2","70889","64","-1","5355","-1","11239000","13","1888","145.0","0.10236220472440945","false"
"Udp","2","70889","68","-1","5355","-1","189100000","14","1956","139.0","0.11023622047244094","false"
"Ip4","2","70889","54","-1","-1","-1","307990000","15","2010","134.0","0.11811023622047244","false"
"Ip4","2","70889","54","-1","-1","-1","102234000","16","2064","129.0","0.12598425196850394","false"
"Ip4","2","70889","54","-1","-1","-1","2451000","17","2118","124.0","0.13385826771653545","false"
"Udp","2","70889","68","-1","5355","-1","536000","18","2186","121.0","0.14173228346456693","false"
"Udp","2","70889","66","-1","5355","-1","137000","19","2857","150.0","0.1292517006802721","false"
"Udp","2","70889","65","-1","5355","-1","137000","19","2857","150.0","0.1292517006802721","false"
"Udp","2","70889","175","-1","1900","-1","109095000","19","2361","124.0","0.14960629921259844","false"
"Udp","2","70889","171","-1","1900","-1","145212000","20","3028","151.0","0.1360544217687075","false"
"Udp","2","70889","175","-1","1900","-1","25342000","21","3203","152.0","0.14285714285714285","false"
"Udp","2","70889","92","-1","137","-1","30909000","22","3295","149.0","0.14965986394557823","false"
"Udp","2","70889","175","-1","1900","-1","157990000","20","2536","126.0","0.15748031496062992","false"
"Ip4","2","70889","62","-1","-1","-1","87758000","24","3449","143.0","0.16326530612244897","false"
"Udp","2","70889","92","-1","137","-1","87758000","24","3449","143.0","0.16326530612244897","false"
"Ip4","2","70889","62","-1","-1","-1","120013000","21","2598","123.0","0.16535433070866143","false"
"Udp","2","70889","68","-1","5355","-1","23271000","22","2666","121.0","0.1732283464566929","false"
"Udp","2","70889","175","-1","1900","-1","120923000","23","2841","123.0","0.18110236220472442","false"
"Udp","2","70889","110","-1","137","-1","1957000","26","3669","141.0","0.17687074829931973","false"
"Udp","2","70889","110","-1","137","-1","54000","27","3779","139.0","0.1836734693877551","false"
"Udp","2","70889","110","-1","137","-1","54000","27","3779","139.0","0.1836734693877551","false"
"Udp","2","70889","92","-1","137","-1","285095000","28","3871","138.0","0.19047619047619047","false"
"Icmp","2","70889","98","-1","-1","-1","63608168000","87","8526","98.0","0.58","false"
"Icmp","2","70889","98","-1","-1","-1","12000","88","8624","98.0","0.5866666666666667","false"
"Icmp","2","70889","98","-1","-1","-1","0","88","8624","98.0","0.5866666666666667","false"
"Icmp","2","70889","98","-1","-1","-1","0","88","8624","98.0","0.5866666666666667","false"
"Icmp","2","70889","98","-1","-1","-1","3239000","89","8722","98.0","0.5933333333333334","false"
"Icmp","2","70890","98","-1","-1","-1","3251000","89","8722","98.0","0.5933333333333334","false"
"Udp","2","70890","92","-1","137","-1","115033000","30","4138","137.0","0.20408163265306123","false"
"Udp","2","70890","175","-1","1900","-1","220863000","31","4248","137.0","0.20945945945945946","false"
"Udp","2","70890","110","-1","137","-1","1970000","32","4358","136.0","0.21621621621621623","false"
"Udp","2","70890","110","-1","137","-1","44000","33","4468","135.0","0.22297297297297297","false"
"Udp","2","70890","110","-1","137","-1","285002000","34","4560","134.0","0.22972972972972974","false"
"Udp","2","70890","92","-1","137","-1","285002000","34","4560","134.0","0.22972972972972974","false"
"Udp","2","70890","92","-1","137","-1","127103000","35","4652","132.0","0.23648648648648649","false"
"Ip4","2","70890","54","-1","-1","-1","1358824000","24","2895","120.0","0.1889763779527559","false"
"Udp","2","70890","175","-1","1900","-1","893000","25","3070","122.0","0.1953125","false"
"Udp","2","70890","175","-1","1900","-1","360000","26","3245","124.0","0.203125","false"
"Ip4","2","70890","54","-1","-1","-1","3394000","27","3299","122.0","0.2109375","false"
"Udp","2","70890","68","-1","5355","-1","685000","28","3367","120.0","0.21875","false"
"Udp","2","70890","110","-1","137","-1","67592000","29","3477","119.0","0.2265625","false"
"Udp","2","70890","110","-1","137","-1","174000","30","3587","119.0","0.234375","false"
"Udp","2","70890","110","-1","137","-1","113000","31","3697","119.0","0.2421875","false"
"Icmp","2","70890","98","-1","-1","-1","1002187000","90","8820","98.0","0.6","false"
"Icmp","2","70890","98","-1","-1","-1","1002193000","90","8820","98.0","0.6","false"
"Udp","2","70890","110","-1","137","-1","1839000","37","4872","131.0","0.25","false"
"Udp","2","70890","110","-1","137","-1","47000","38","4982","131.0","0.25675675675675674","false"
