"protocol","pdu_size","dest_tcp","dest_udp","conn_in_enc_timed","conn_ou_enc_timed","conn_in_enc_count","conn_ou_enc_count","conn_in_tsize","conn_ou_tsize","conn_in_asize","conn_ou_asize","conn_in_rateps","conn_ou_rateps","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","attack"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","180020000","19","1666","87.0","2.7142857142857144","180020000","19","1666","87.0","2.7142857142857144","null","null","null","null","null","197801000","15","1110","74.0","2.142857142857143","197801000","15","1110","74.0","2.142857142857143","null","null","null","null","null","197801000","15","1110","74.0","2.142857142857143","197801000","15","1110","74.0","2.142857142857143","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","201016000","15","1110","74.0","2.142857142857143","201016000","15","1110","74.0","2.142857142857143","null","null","null","null","null","201016000","15","1110","74.0","2.142857142857143","201016000","15","1110","74.0","2.142857142857143","null","null","null","null","null","201016000","15","1110","74.0","2.142857142857143","201016000","15","1110","74.0","2.142857142857143","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","801115000","16","1184","74.0","2.2857142857142856","801115000","16","1184","74.0","2.2857142857142856","null","null","null","null","null","801115000","16","1184","74.0","2.2857142857142856","801115000","16","1184","74.0","2.2857142857142856","null","null","null","null","null","801115000","16","1184","74.0","2.2857142857142856","801115000","16","1184","74.0","2.2857142857142856","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","804332000","20","1740","87.0","2.857142857142857","804332000","20","1740","87.0","2.857142857142857","null","null","null","null","null","804332000","16","1184","74.0","2.2857142857142856","804332000","16","1184","74.0","2.2857142857142856","null","null","null","null","null","804332000","16","1184","74.0","2.2857142857142856","804332000","16","1184","74.0","2.2857142857142856","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","201298000","21","1814","86.0","2.625","201298000","21","1814","86.0","2.625","null","null","null","null","null","201298000","17","1258","74.0","2.125","201298000","17","1258","74.0","2.125","null","null","null","null","null","201298000","17","1258","74.0","2.125","201298000","17","1258","74.0","2.125","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","204494000","17","1258","74.0","2.125","204494000","17","1258","74.0","2.125","null","null","null","null","null","204494000","17","1258","74.0","2.125","204494000","17","1258","74.0","2.125","null","null","null","null","null","204494000","17","1258","74.0","2.125","204494000","17","1258","74.0","2.125","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000329000","6","410","68.0","0.75","2000329000","6","410","68.0","0.75","null","null","null","null","null","2000329000","6","410","68.0","0.75","2000329000","6","410","68.0","0.75","null","null","null","null","null","2000329000","6","410","68.0","0.75","2000329000","6","410","68.0","0.75","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","797562000","18","1332","74.0","2.25","797562000","18","1332","74.0","2.25","null","null","null","null","null","797562000","18","1332","74.0","2.25","797562000","18","1332","74.0","2.25","null","null","null","null","null","797562000","18","1332","74.0","2.25","797562000","18","1332","74.0","2.25","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","800748000","22","1888","85.0","2.75","800748000","22","1888","85.0","2.75","null","null","null","null","null","800748000","18","1332","74.0","2.25","800748000","18","1332","74.0","2.25","null","null","null","null","null","800748000","18","1332","74.0","2.25","800748000","18","1332","74.0","2.25","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","204869000","23","1962","85.0","2.5555555555555554","204869000","23","1962","85.0","2.5555555555555554","null","null","null","null","null","204869000","19","1406","74.0","2.111111111111111","204869000","19","1406","74.0","2.111111111111111","null","null","null","null","null","204869000","19","1406","74.0","2.111111111111111","204869000","19","1406","74.0","2.111111111111111","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","208029000","19","1406","74.0","2.111111111111111","208029000","19","1406","74.0","2.111111111111111","null","null","null","null","null","208029000","19","1406","74.0","2.111111111111111","208029000","19","1406","74.0","2.111111111111111","null","null","null","null","null","208029000","19","1406","74.0","2.111111111111111","208029000","19","1406","74.0","2.111111111111111","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","261344000","24","2101","87.0","2.6666666666666665","261344000","24","2101","87.0","2.6666666666666665","null","null","null","null","null","2452611000","5","695","139.0","0.8333333333333334","2452611000","5","695","139.0","0.8333333333333334","null","null","null","null","null","2452611000","5","695","139.0","0.8333333333333334","2452611000","5","695","139.0","0.8333333333333334","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","794023000","20","1480","74.0","2.2222222222222223","794023000","20","1480","74.0","2.2222222222222223","null","null","null","null","null","794023000","20","1480","74.0","2.2222222222222223","794023000","20","1480","74.0","2.2222222222222223","null","null","null","null","null","794023000","20","1480","74.0","2.2222222222222223","794023000","20","1480","74.0","2.2222222222222223","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","11558000","26","2314","89.0","2.888888888888889","535845000","25","2175","87.0","2.7777777777777777","null","null","null","null","null","797189000","20","1480","74.0","2.2222222222222223","797189000","20","1480","74.0","2.2222222222222223","null","null","null","null","null","797189000","20","1480","74.0","2.2222222222222223","797189000","20","1480","74.0","2.2222222222222223","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","11558000","26","2314","89.0","2.888888888888889","11558000","26","2314","89.0","2.888888888888889","null","null","null","null","null","547403000","6","834","139.0","1.0","547403000","6","834","139.0","1.0","null","null","null","null","null","547403000","6","834","139.0","1.0","547403000","6","834","139.0","1.0","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","196823000","27","2388","88.0","2.7","196823000","27","2388","88.0","2.7","null","null","null","null","null","208381000","21","1554","74.0","2.1","208381000","21","1554","74.0","2.1","null","null","null","null","null","208381000","21","1554","74.0","2.1","208381000","21","1554","74.0","2.1","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","211603000","21","1554","74.0","2.1","211603000","21","1554","74.0","2.1","null","null","null","null","null","211603000","21","1554","74.0","2.1","211603000","21","1554","74.0","2.1","null","null","null","null","null","211603000","21","1554","74.0","2.1","211603000","21","1554","74.0","2.1","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000368000","7","462","66.0","0.7","2000368000","7","462","66.0","0.7","null","null","null","null","null","2000368000","7","462","66.0","0.7","2000368000","7","462","66.0","0.7","null","null","null","null","null","2000368000","7","462","66.0","0.7","2000368000","7","462","66.0","0.7","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","790421000","22","1628","74.0","2.2","790421000","22","1628","74.0","2.2","null","null","null","null","null","790421000","22","1628","74.0","2.2","790421000","22","1628","74.0","2.2","null","null","null","null","null","790421000","22","1628","74.0","2.2","790421000","22","1628","74.0","2.2","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","793639000","28","2462","87.0","2.8","793639000","28","2462","87.0","2.8","null","null","null","null","null","793639000","22","1628","74.0","2.2","793639000","22","1628","74.0","2.2","null","null","null","null","null","793639000","22","1628","74.0","2.2","793639000","22","1628","74.0","2.2","null","null","null","null","null","false"
"Udp","231","-1","17500","null","null","null","null","null","null","null","null","null","null","8373000","30","2924","97.0","3.0","87606000","29","2693","92.0","2.9","null","null","null","null","null","5518412000","2","473","236.0","0.4","5518412000","2","473","236.0","0.4","null","null","null","null","null","0","1","231","231.0","1.0","0","1","231","231.0","1.0","null","null","null","null","null","false"
"Udp","231","-1","17500","null","null","null","null","null","null","null","null","null","null","8373000","30","2924","97.0","3.0","8373000","30","2924","97.0","3.0","null","null","null","null","null","8373000","3","704","234.0","0.6","8373000","3","704","234.0","0.6","null","null","null","null","null","8373000","2","462","231.0","2.0","8373000","2","462","231.0","2.0","null","null","null","null","null","false"
"Udp","231","-1","17500","null","null","null","null","null","null","null","null","null","null","764000","31","3155","101.0","3.1","764000","31","3155","101.0","3.1","null","null","null","null","null","0","1","231","231.0","1.0","0","1","231","231.0","1.0","null","null","null","null","null","0","1","231","231.0","1.0","0","1","231","231.0","1.0","null","null","null","null","null","false"
"Udp","231","-1","17500","null","null","null","null","null","null","null","null","null","null","1000","32","3386","105.0","3.2","1000","32","3386","105.0","3.2","null","null","null","null","null","765000","4","935","233.0","0.8","765000","4","935","233.0","0.8","null","null","null","null","null","765000","3","693","231.0","3.0","765000","3","693","231.0","3.0","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","115501000","33","3460","104.0","3.0","115501000","33","3460","104.0","3.0","null","null","null","null","null","212245000","23","1702","74.0","2.090909090909091","212245000","23","1702","74.0","2.090909090909091","null","null","null","null","null","212245000","23","1702","74.0","2.090909090909091","212245000","23","1702","74.0","2.090909090909091","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","215432000","23","1702","74.0","2.090909090909091","215432000","23","1702","74.0","2.090909090909091","null","null","null","null","null","215432000","23","1702","74.0","2.090909090909091","215432000","23","1702","74.0","2.090909090909091","null","null","null","null","null","215432000","23","1702","74.0","2.090909090909091","215432000","23","1702","74.0","2.090909090909091","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","786649000","24","1776","74.0","2.1818181818181817","786649000","24","1776","74.0","2.1818181818181817","null","null","null","null","null","786649000","24","1776","74.0","2.1818181818181817","786649000","24","1776","74.0","2.1818181818181817","null","null","null","null","null","786649000","24","1776","74.0","2.1818181818181817","786649000","24","1776","74.0","2.1818181818181817","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","789836000","34","3534","103.0","3.090909090909091","789836000","34","3534","103.0","3.090909090909091","null","null","null","null","null","789836000","24","1776","74.0","2.1818181818181817","789836000","24","1776","74.0","2.1818181818181817","null","null","null","null","null","789836000","24","1776","74.0","2.1818181818181817","789836000","24","1776","74.0","2.1818181818181817","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","215811000","35","3608","103.0","2.9166666666666665","215811000","35","3608","103.0","2.9166666666666665","null","null","null","null","null","215811000","25","1850","74.0","2.0833333333333335","215811000","25","1850","74.0","2.0833333333333335","null","null","null","null","null","215811000","25","1850","74.0","2.0833333333333335","215811000","25","1850","74.0","2.0833333333333335","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","218980000","25","1850","74.0","2.0833333333333335","218980000","25","1850","74.0","2.0833333333333335","null","null","null","null","null","218980000","25","1850","74.0","2.0833333333333335","218980000","25","1850","74.0","2.0833333333333335","null","null","null","null","null","218980000","25","1850","74.0","2.0833333333333335","218980000","25","1850","74.0","2.0833333333333335","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000296000","8","514","64.0","0.6666666666666666","2000296000","8","514","64.0","0.6666666666666666","null","null","null","null","null","2000296000","8","514","64.0","0.6666666666666666","2000296000","8","514","64.0","0.6666666666666666","null","null","null","null","null","2000296000","8","514","64.0","0.6666666666666666","2000296000","8","514","64.0","0.6666666666666666","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","783012000","26","1924","74.0","2.1666666666666665","783012000","26","1924","74.0","2.1666666666666665","null","null","null","null","null","783012000","26","1924","74.0","2.1666666666666665","783012000","26","1924","74.0","2.1666666666666665","null","null","null","null","null","783012000","26","1924","74.0","2.1666666666666665","783012000","26","1924","74.0","2.1666666666666665","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","786183000","36","3682","102.0","3.0","786183000","36","3682","102.0","3.0","null","null","null","null","null","786183000","26","1924","74.0","2.1666666666666665","786183000","26","1924","74.0","2.1666666666666665","null","null","null","null","null","786183000","26","1924","74.0","2.1666666666666665","786183000","26","1924","74.0","2.1666666666666665","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","219503000","37","3756","101.0","2.8461538461538463","219503000","37","3756","101.0","2.8461538461538463","null","null","null","null","null","219503000","27","1998","74.0","2.076923076923077","219503000","27","1998","74.0","2.076923076923077","null","null","null","null","null","219503000","27","1998","74.0","2.076923076923077","219503000","27","1998","74.0","2.076923076923077","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","222757000","27","1998","74.0","2.076923076923077","222757000","27","1998","74.0","2.076923076923077","null","null","null","null","null","222757000","27","1998","74.0","2.076923076923077","222757000","27","1998","74.0","2.076923076923077","null","null","null","null","null","222757000","27","1998","74.0","2.076923076923077","222757000","27","1998","74.0","2.076923076923077","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","246718000","38","3895","102.0","2.923076923076923","246718000","38","3895","102.0","2.923076923076923","null","null","null","null","null","3460758000","7","973","139.0","0.7","3460758000","7","973","139.0","0.7","null","null","null","null","null","3460758000","7","973","139.0","0.7","3460758000","7","973","139.0","0.7","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","779363000","28","2072","74.0","2.1538461538461537","779363000","28","2072","74.0","2.1538461538461537","null","null","null","null","null","779363000","28","2072","74.0","2.1538461538461537","779363000","28","2072","74.0","2.1538461538461537","null","null","null","null","null","779363000","28","2072","74.0","2.1538461538461537","779363000","28","2072","74.0","2.1538461538461537","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","10513000","40","4108","102.0","3.076923076923077","535899000","39","3969","101.0","3.0","null","null","null","null","null","782617000","28","2072","74.0","2.1538461538461537","782617000","28","2072","74.0","2.1538461538461537","null","null","null","null","null","782617000","28","2072","74.0","2.1538461538461537","782617000","28","2072","74.0","2.1538461538461537","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","10513000","40","4108","102.0","3.076923076923077","10513000","40","4108","102.0","3.076923076923077","null","null","null","null","null","546412000","8","1112","139.0","0.8","546412000","8","1112","139.0","0.8","null","null","null","null","null","546412000","8","1112","139.0","0.8","546412000","8","1112","139.0","0.8","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","212393000","41","4182","102.0","2.9285714285714284","212393000","41","4182","102.0","2.9285714285714284","null","null","null","null","null","222906000","29","2146","74.0","2.0714285714285716","222906000","29","2146","74.0","2.0714285714285716","null","null","null","null","null","222906000","29","2146","74.0","2.0714285714285716","222906000","29","2146","74.0","2.0714285714285716","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","225989000","29","2146","74.0","2.0714285714285716","225989000","29","2146","74.0","2.0714285714285716","null","null","null","null","null","225989000","29","2146","74.0","2.0714285714285716","225989000","29","2146","74.0","2.0714285714285716","null","null","null","null","null","225989000","29","2146","74.0","2.0714285714285716","225989000","29","2146","74.0","2.0714285714285716","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000334000","9","566","62.0","0.6428571428571429","2000334000","9","566","62.0","0.6428571428571429","null","null","null","null","null","2000334000","9","566","62.0","0.6428571428571429","2000334000","9","566","62.0","0.6428571428571429","null","null","null","null","null","2000334000","9","566","62.0","0.6428571428571429","2000334000","9","566","62.0","0.6428571428571429","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","776154000","30","2220","74.0","2.142857142857143","776154000","30","2220","74.0","2.142857142857143","null","null","null","null","null","776154000","30","2220","74.0","2.142857142857143","776154000","30","2220","74.0","2.142857142857143","null","null","null","null","null","776154000","30","2220","74.0","2.142857142857143","776154000","30","2220","74.0","2.142857142857143","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","779245000","42","4256","101.0","3.0","779245000","42","4256","101.0","3.0","null","null","null","null","null","779245000","30","2220","74.0","2.142857142857143","779245000","30","2220","74.0","2.142857142857143","null","null","null","null","null","779245000","30","2220","74.0","2.142857142857143","779245000","30","2220","74.0","2.142857142857143","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","226600000","43","4330","100.0","2.8666666666666667","226600000","43","4330","100.0","2.8666666666666667","null","null","null","null","null","226600000","31","2294","74.0","2.066666666666667","226600000","31","2294","74.0","2.066666666666667","null","null","null","null","null","226600000","31","2294","74.0","2.066666666666667","226600000","31","2294","74.0","2.066666666666667","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","229850000","31","2294","74.0","2.066666666666667","229850000","31","2294","74.0","2.066666666666667","null","null","null","null","null","229850000","31","2294","74.0","2.066666666666667","229850000","31","2294","74.0","2.066666666666667","null","null","null","null","null","229850000","31","2294","74.0","2.066666666666667","229850000","31","2294","74.0","2.066666666666667","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","772265000","32","2368","74.0","2.1333333333333333","772265000","32","2368","74.0","2.1333333333333333","null","null","null","null","null","772265000","32","2368","74.0","2.1333333333333333","772265000","32","2368","74.0","2.1333333333333333","null","null","null","null","null","772265000","32","2368","74.0","2.1333333333333333","772265000","32","2368","74.0","2.1333333333333333","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","775515000","44","4404","100.0","2.933333333333333","775515000","44","4404","100.0","2.933333333333333","null","null","null","null","null","775515000","32","2368","74.0","2.1333333333333333","775515000","32","2368","74.0","2.1333333333333333","null","null","null","null","null","775515000","32","2368","74.0","2.1333333333333333","775515000","32","2368","74.0","2.1333333333333333","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","230462000","45","4478","99.0","2.8125","230462000","45","4478","99.0","2.8125","null","null","null","null","null","230462000","33","2442","74.0","2.0625","230462000","33","2442","74.0","2.0625","null","null","null","null","null","230462000","33","2442","74.0","2.0625","230462000","33","2442","74.0","2.0625","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","233695000","33","2442","74.0","2.0625","233695000","33","2442","74.0","2.0625","null","null","null","null","null","233695000","33","2442","74.0","2.0625","233695000","33","2442","74.0","2.0625","null","null","null","null","null","233695000","33","2442","74.0","2.0625","233695000","33","2442","74.0","2.0625","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","229145000","46","4617","100.0","2.875","229145000","46","4617","100.0","2.875","null","null","null","null","null","2453360000","9","1251","139.0","0.6923076923076923","2453360000","9","1251","139.0","0.6923076923076923","null","null","null","null","null","2453360000","9","1251","139.0","0.6923076923076923","2453360000","9","1251","139.0","0.6923076923076923","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000332000","10","618","61.0","0.625","2000332000","10","618","61.0","0.625","null","null","null","null","null","2000332000","10","618","61.0","0.625","2000332000","10","618","61.0","0.625","null","null","null","null","null","2000332000","10","618","61.0","0.625","2000332000","10","618","61.0","0.625","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","768644000","34","2516","74.0","2.125","768644000","34","2516","74.0","2.125","null","null","null","null","null","768644000","34","2516","74.0","2.125","768644000","34","2516","74.0","2.125","null","null","null","null","null","768644000","34","2516","74.0","2.125","768644000","34","2516","74.0","2.125","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","542726000","47","4691","99.0","2.9375","542726000","47","4691","99.0","2.9375","null","null","null","null","null","771871000","34","2516","74.0","2.125","771871000","34","2516","74.0","2.125","null","null","null","null","null","771871000","34","2516","74.0","2.125","771871000","34","2516","74.0","2.125","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","3714000","48","4830","100.0","3.0","3714000","48","4830","100.0","3.0","null","null","null","null","null","546440000","10","1390","139.0","0.7692307692307693","546440000","10","1390","139.0","0.7692307692307693","null","null","null","null","null","546440000","10","1390","139.0","0.7692307692307693","546440000","10","1390","139.0","0.7692307692307693","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","230091000","49","4904","100.0","2.8823529411764706","230091000","49","4904","100.0","2.8823529411764706","null","null","null","null","null","233805000","35","2590","74.0","2.0588235294117645","233805000","35","2590","74.0","2.0588235294117645","null","null","null","null","null","233805000","35","2590","74.0","2.0588235294117645","233805000","35","2590","74.0","2.0588235294117645","null","null","null","null","null","false"
