"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_rateps","attack"
"Tcp","4","76632","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76632","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76632","74","80","-1","2","6037000","3490","255540","73.0","4.520725388601036","true"
"Tcp","4","76632","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76632","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76632","74","80","-1","2","7916000","3492","255688","73.0","4.523316062176166","true"
"Tcp","4","76632","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76632","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76632","74","80","-1","2","6031000","3494","255836","73.0","4.520051746442432","true"
"Tcp","4","76632","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76632","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76633","74","80","-1","2","7961000","3496","255984","73.0","4.522639068564036","true"
"Tcp","4","76633","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76633","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76633","74","80","-1","2","6003000","3498","256132","73.0","4.52522639068564","true"
"Tcp","4","76633","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76633","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76633","74","80","-1","2","7006000","3500","256280","73.0","4.527813712807244","true"
"Tcp","4","76633","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76633","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76633","74","80","-1","2","7026000","3502","256428","73.0","4.524547803617571","true"
"Tcp","4","76633","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76633","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76633","74","80","-1","2","7018000","3504","256576","73.0","4.5271317829457365","true"
"Tcp","4","76634","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76634","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76634","74","80","-1","2","7021000","3506","256724","73.0","4.529715762273902","true"
"Tcp","4","76634","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76634","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76634","74","80","-1","2","7005000","3508","256872","73.0","4.532299741602067","true"
"Tcp","4","76634","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76634","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76634","74","80","-1","2","6872000","3510","257020","73.0","4.529032258064516","true"
"Tcp","4","76634","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76634","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76634","74","80","-1","2","6987000","3512","257168","73.0","4.531612903225806","true"
"Tcp","4","76634","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76635","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76635","74","80","-1","2","8018000","3514","257316","73.0","4.534193548387097","true"
"Tcp","4","76635","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76635","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76635","74","80","-1","2","7079000","3516","257464","73.0","4.536774193548387","true"
"Tcp","4","76635","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76635","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76635","74","80","-1","2","6971000","3518","257612","73.0","4.539354838709677","true"
"Tcp","4","76635","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76635","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76635","74","80","-1","2","7061000","3520","257760","73.0","4.536082474226804","true"
"Tcp","4","76635","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76635","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76636","74","80","-1","2","5972000","3522","257908","73.0","4.538659793814433","true"
"Tcp","4","76636","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76636","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76636","74","80","-1","2","7041000","3524","258056","73.0","4.541237113402062","true"
"Tcp","4","76636","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76636","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76636","74","80","-1","2","7006000","3526","258204","73.0","4.543814432989691","true"
"Tcp","4","76636","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76636","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76636","74","80","-1","2","7042000","3528","258352","73.0","4.54054054054054","true"
"Tcp","4","76636","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76636","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76636","74","80","-1","2","6984000","3530","258500","73.0","4.543114543114543","true"
"Tcp","4","76636","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76637","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76637","74","80","-1","2","7148000","3532","258648","73.0","4.545688545688546","true"
"Tcp","4","76637","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76637","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76637","74","80","-1","2","8028000","3534","258796","73.0","4.5482625482625485","true"
"Tcp","4","76637","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76637","74","80","-1","2","6994000","3535","258870","73.0","4.54954954954955","true"
"Tcp","4","76637","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76637","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76637","74","80","-1","2","6987000","3537","259018","73.0","4.546272493573265","true"
"Tcp","4","76637","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76637","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76637","74","80","-1","2","7011000","3539","259166","73.0","4.548843187660668","true"
"Tcp","4","76638","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76638","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76638","74","80","-1","2","7012000","3541","259314","73.0","4.551413881748072","true"
"Tcp","4","76638","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76638","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76638","74","80","-1","2","6950000","3543","259462","73.0","4.553984575835476","true"
"Tcp","4","76638","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76638","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76638","74","80","-1","2","6910000","3545","259610","73.0","4.550706033376123","true"
"Tcp","4","76638","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76638","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76638","74","80","-1","2","7019000","3547","259758","73.0","4.553273427471117","true"
"Tcp","4","76638","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76639","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76639","74","80","-1","2","6514000","3549","259906","73.0","4.55584082156611","true"
"Tcp","4","76639","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76639","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76639","74","80","-1","2","7129000","3551","260054","73.0","4.558408215661104","true"
"Tcp","4","76639","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76639","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76639","74","80","-1","2","7001000","3553","260202","73.0","4.560975609756097","true"
"Tcp","4","76639","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76639","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76639","74","80","-1","2","6944000","3555","260350","73.0","4.5576923076923075","true"
"Tcp","4","76639","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76639","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76639","74","80","-1","2","7031000","3557","260498","73.0","4.56025641025641","true"
"Tcp","4","76640","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76640","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76640","74","80","-1","2","6986000","3559","260646","73.0","4.562820512820513","true"
"Tcp","4","76640","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76640","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76640","74","80","-1","2","8005000","3561","260794","73.0","4.565384615384615","true"
"Tcp","4","76640","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76640","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76640","74","80","-1","2","7079000","3563","260942","73.0","4.567948717948718","true"
"Tcp","4","76640","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76640","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76640","74","80","-1","2","7915000","3565","261090","73.0","4.564660691421254","true"
"Tcp","4","76640","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76640","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76640","74","80","-1","2","7005000","3567","261238","73.0","4.567221510883483","true"
"Tcp","4","76641","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76641","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76641","74","80","-1","2","5996000","3569","261386","73.0","4.569782330345711","true"
"Tcp","4","76641","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76641","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76641","74","80","-1","2","3685000","3571","261534","73.0","4.5723431498079385","true"
"Tcp","4","76641","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76641","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76641","74","80","-1","2","4107000","3573","261682","73.0","4.574903969270166","true"
"Tcp","4","76641","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76641","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76641","74","80","-1","2","4019000","3575","261830","73.0","4.571611253196931","true"
"Tcp","4","76641","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76641","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76642","74","80","-1","2","5976000","3577","261978","73.0","4.5741687979539645","true"
"Tcp","4","76642","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76642","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76642","74","80","-1","2","7371000","3579","262126","73.0","4.576726342710997","true"
"Tcp","4","76642","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76642","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76642","74","80","-1","2","5981000","3581","262274","73.0","4.579283887468031","true"
"Tcp","4","76642","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76642","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76642","74","80","-1","2","5980000","3583","262422","73.0","4.575989782886334","true"
"Tcp","4","76642","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76642","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76642","74","80","-1","2","6002000","3585","262570","73.0","4.578544061302682","true"
"Tcp","4","76642","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76643","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76643","74","80","-1","2","6014000","3587","262718","73.0","4.58109833971903","true"
"Tcp","4","76643","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76643","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76643","74","80","-1","2","6018000","3589","262866","73.0","4.5836526181353765","true"
"Tcp","4","76643","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76643","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76643","74","80","-1","2","6927000","3591","263014","73.0","4.586206896551724","true"
"Tcp","4","76643","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76643","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76643","74","80","-1","2","6971000","3593","263162","73.0","4.582908163265306","true"
"Tcp","4","76643","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76643","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76643","74","80","-1","2","6972000","3595","263310","73.0","4.5854591836734695","true"
"Tcp","4","76644","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76644","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76644","74","80","-1","2","7193000","3597","263458","73.0","4.588010204081633","true"
"Tcp","4","76644","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76644","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76644","74","80","-1","2","7001000","3599","263606","73.0","4.590561224489796","true"
"Tcp","4","76644","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76644","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76644","74","80","-1","2","6930000","3601","263754","73.0","4.593112244897959","true"
"Tcp","4","76644","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76644","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76644","74","80","-1","2","7011000","3603","263902","73.0","4.589808917197452","true"
"Tcp","4","76644","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76644","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76644","74","80","-1","2","6990000","3605","264050","73.0","4.592356687898089","true"
"Tcp","4","76645","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76645","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76645","74","80","-1","2","7009000","3607","264198","73.0","4.594904458598726","true"
"Tcp","4","76645","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76645","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76645","74","80","-1","2","7010000","3609","264346","73.0","4.597452229299363","true"
"Tcp","4","76645","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76645","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76645","74","80","-1","2","7003000","3611","264494","73.0","4.6","true"
"Tcp","4","76645","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76645","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76645","74","80","-1","2","6999000","3613","264642","73.0","4.596692111959287","true"
"Tcp","4","76645","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76645","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76646","74","80","-1","2","7010000","3615","264790","73.0","4.599236641221374","true"
"Tcp","4","76646","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76646","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76646","74","80","-1","2","7999000","3617","264938","73.0","4.60178117048346","true"
"Tcp","4","76646","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76646","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76646","74","80","-1","2","7011000","3619","265086","73.0","4.604325699745547","true"
"Tcp","4","76646","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76646","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76646","74","80","-1","2","6983000","3621","265234","73.0","4.601016518424396","true"
"Tcp","4","76646","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76646","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76646","74","80","-1","2","6998000","3623","265382","73.0","4.603557814485388","true"
"Tcp","4","76646","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76647","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76647","74","80","-1","2","6936000","3625","265530","73.0","4.606099110546379","true"
"Tcp","4","76647","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76647","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76647","74","80","-1","2","7004000","3627","265678","73.0","4.608640406607369","true"
"Tcp","4","76647","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76647","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76647","74","80","-1","2","6949000","3629","265826","73.0","4.611181702668361","true"
"Tcp","4","76647","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76647","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76647","74","80","-1","2","7006000","3631","265974","73.0","4.6078680203045685","true"
"Tcp","4","76647","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76647","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76647","74","80","-1","2","6929000","3633","266122","73.0","4.6104060913705585","true"
"Tcp","4","76648","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76648","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76648","74","80","-1","2","6964000","3635","266270","73.0","4.612944162436548","true"
"Tcp","4","76648","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76648","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76648","74","80","-1","2","6995000","3637","266418","73.0","4.615482233502538","true"
"Tcp","4","76648","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76648","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76648","74","80","-1","2","6996000","3639","266566","73.0","4.618020304568528","true"
"Tcp","4","76648","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76648","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76648","74","80","-1","2","7012000","3641","266714","73.0","4.614702154626109","true"
"Tcp","4","76648","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76648","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76649","74","80","-1","2","6927000","3643","266862","73.0","4.61723700887199","true"
"Tcp","4","76649","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76649","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76649","74","80","-1","2","7030000","3645","267010","73.0","4.619771863117871","true"
"Tcp","4","76649","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76649","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76649","74","80","-1","2","7007000","3647","267158","73.0","4.6223067173637515","true"
"Tcp","4","76649","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76649","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76649","74","80","-1","2","7003000","3649","267306","73.0","4.618987341772152","true"
"Tcp","4","76649","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76649","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76649","74","80","-1","2","6999000","3651","267454","73.0","4.621518987341772","true"
"Tcp","4","76649","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76650","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76650","74","80","-1","2","7024000","3653","267602","73.0","4.624050632911392","true"
"Tcp","4","76650","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76650","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76650","74","80","-1","2","7012000","3655","267750","73.0","4.6265822784810124","true"
"Tcp","4","76650","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76650","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76650","74","80","-1","2","8043000","3657","267898","73.0","4.629113924050633","true"
"Tcp","4","76650","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76650","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76650","74","80","-1","2","7004000","3659","268046","73.0","4.625790139064476","true"
"Tcp","4","76650","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76650","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76650","74","80","-1","2","6991000","3661","268194","73.0","4.628318584070796","true"
"Tcp","4","76651","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76651","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76651","74","80","-1","2","6741000","3663","268342","73.0","4.630847029077118","true"
"Tcp","4","76651","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76651","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76651","74","80","-1","2","7005000","3665","268490","73.0","4.633375474083438","true"
"Tcp","4","76651","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76651","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76651","74","80","-1","2","6656000","3667","268638","73.0","4.63590391908976","true"
"Tcp","4","76651","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76651","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76651","74","80","-1","2","6993000","3669","268786","73.0","4.632575757575758","true"
"Tcp","4","76651","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76651","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76652","74","80","-1","2","6849000","3671","268934","73.0","4.63510101010101","true"
"Tcp","4","76652","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76652","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76652","74","80","-1","2","7010000","3673","269082","73.0","4.637626262626263","true"
"Tcp","4","76652","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76652","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76652","74","80","-1","2","6621000","3675","269230","73.0","4.640151515151516","true"
"Tcp","4","76652","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76652","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76652","74","80","-1","2","6987000","3677","269378","73.0","4.636822194199244","true"
"Tcp","4","76652","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76652","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76652","74","80","-1","2","6994000","3679","269526","73.0","4.639344262295082","true"
"Tcp","4","76652","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Icmp","4","76653","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76653","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76653","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76653","74","80","-1","2","7013000","3682","269748","73.0","4.64312736443884","true"
"Tcp","4","76653","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76653","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76653","74","80","-1","2","7004000","3684","269896","73.0","4.645649432534679","true"
"Tcp","4","76653","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76653","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76653","74","80","-1","2","7087000","3686","270044","73.0","4.642317380352645","true"
"Tcp","4","76653","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76653","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76653","74","80","-1","2","6838000","3688","270192","73.0","4.644836272040302","true"
"Tcp","4","76653","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76654","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76654","74","80","-1","2","7027000","3690","270340","73.0","4.647355163727959","true"
"Tcp","4","76654","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76654","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76654","74","80","-1","2","7004000","3692","270488","73.0","4.6498740554156175","true"
"Tcp","4","76654","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76654","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76654","74","80","-1","2","6939000","3694","270636","73.0","4.652392947103275","true"
"Tcp","4","76654","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76654","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76654","74","80","-1","2","7105000","3696","270784","73.0","4.649056603773585","true"
"Tcp","4","76654","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76654","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76654","74","80","-1","2","6898000","3698","270932","73.0","4.6515723270440255","true"
"Tcp","4","76654","66","80","-1","16","-1","-1","-1","-1.0","-1.0","true"
"Http","4","76655","247","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
